"Detection","RecSN","dtf","Hex","Tilt","Volt","Temp","Pres","Amp","Freq","Thresh","nbw","snr","Valid","nPRI","tdiff","winmax"
"   6612","15-6003",2017-03-24 13:55:36,"3ABB",37.5,3.7,12.9,0,1886,-733,100,479,13.8,1,5,122.274834871292,2017-03-24 13:56:55
"   6616","15-6003",2017-03-24 13:56:10,"3ABB",48.6,3.69,13.4,0,681,-778,100,426,6,1,5,34.2335619926453,2017-03-24 13:57:29
"   6619","15-6003",2017-03-24 13:56:35,"3ABB",40,3.69,12.7,0,1258,-662,100,462,10.6,1,5,24.4530580043793,2017-03-24 13:57:54
"   6622","15-6003",2017-03-24 13:58:27,"3ABB",42.7,3.71,13.1,0,1878,-396,100,572,13.4,1,5,112.537593126297,2017-03-24 13:59:46
"   6623","15-6003",2017-03-24 13:58:42,"3ABB",48.2,3.7,13.4,0,2139,-538,100,484,14.8,1,5,14.6823890209198,2017-03-24 14:00:01
"   6624","15-6003",2017-03-24 13:59:36,"3ABB",46.8,3.71,14,0,2436,-946,100,523,16.5,1,5,53.8122959136963,2017-03-24 14:00:55
"   6625","15-6003",2017-03-24 13:59:55,"3ABB",49.7,3.72,13.3,0,942,-1104,100,591,7.1,1,5,19.5684189796448,2017-03-24 14:01:14
"   6626","15-6003",2017-03-24 14:00:44,"3ABB",47,3.71,13.6,0,984,-492,100,556,8.1,1,5,48.9279460906982,2017-03-24 14:02:03
"   6627","15-6003",2017-03-24 14:01:23,"3ABB",36.6,3.71,13.5,0,847,-544,100,589,6.3,1,5,39.1462650299072,2017-03-24 14:02:42
"   6628","15-6003",2017-03-24 14:01:33,"3ABB",36.6,3.71,13.5,0,1856,-339,100,526,14,1,5,9.78874087333679,2017-03-24 14:02:52
"   6629","15-6003",2017-03-24 14:03:26,"3ABB",43,3.72,13.4,0,775,-764,100,474,6.2,1,5,112.520208120346,2017-03-24 14:04:45
"   6630","15-6003",2017-03-24 14:05:03,"3ABB",49.6,3.7,13.3,0,1064,-356,100,437,9.7,1,5,97.832582950592,2017-03-24 14:06:22
"   6640","15-6003",2017-03-24 14:08:39,"3ABB",37.7,3.71,13.6,0,1536,-845,100,528,12.4,1,5,68.4752740859985,2017-03-24 14:09:58
"   6641","15-6003",2017-03-24 14:09:47,"3ABB",39.2,3.7,13.1,0,680,-85,100,497,4.7,1,5,68.4720621109009,2017-03-24 14:11:06
"   6642","15-6003",2017-03-24 14:10:41,"3ABB",42,3.7,13.3,0,978,-277,100,502,8.9,1,5,53.7963788509369,2017-03-24 14:12:00
"   6643","15-6003",2017-03-24 14:11:35,"3ABB",38,3.7,13.5,0,1378,-583,100,469,11.3,1,5,53.7947809696198,2017-03-24 14:12:54
"   6644","15-6003",2017-03-24 14:11:54,"3ABB",52.4,3.69,12.7,0,980,-509,100,485,8,1,5,19.5655391216278,2017-03-24 14:13:13
"   6645","15-6003",2017-03-24 14:12:09,"3ABB",41,3.71,13.3,0,652,-139,100,481,4.6,1,5,14.6670000553131,2017-03-24 14:13:28
"   6646","15-6003",2017-03-24 14:14:31,"3ABB",41.2,3.71,13.1,0,1825,-843,100,514,14.1,1,5,141.827951908112,2017-03-24 14:15:50
"   6647","15-6003",2017-03-24 14:14:36,"3ABB",41.2,3.71,13.1,0,933,-52,100,533,8,1,5,4.89127206802368,2017-03-24 14:15:55
"   6648","15-6003",2017-03-24 14:15:59,"3ABB",43.3,3.7,13.3,0,977,155,100,489,7.9,1,5,83.1497960090637,2017-03-24 14:17:18
"   6649","15-6003",2017-03-24 14:16:13,"3ABB",44.1,3.7,13.3,0,1865,43,100,577,13.3,1,5,14.6740119457245,2017-03-24 14:17:32
"   6650","15-6003",2017-03-24 14:16:23,"3ABB",42.6,3.7,13.3,0,1241,-556,100,475,10.3,1,5,9.78425288200378,2017-03-24 14:17:42
"   6651","15-6003",2017-03-24 14:18:11,"3ABB",43.4,3.69,12.8,0,2498,-320,100,543,16.4,1,5,107.59446310997,2017-03-24 14:19:30
"   6652","15-6003",2017-03-24 14:18:40,"3ABB",37.9,3.7,13.5,0,978,-547,100,485,8,1,5,29.3481500148773,2017-03-24 14:19:59
"   6653","15-6003",2017-03-24 14:18:50,"3ABB",37.9,3.7,13.5,0,1813,-400,100,416,14.7,1,5,9.78055191040039,2017-03-24 14:20:09
"   6654","15-6003",2017-03-24 14:19:44,"3ABB",48.1,3.7,13.6,0,1075,-803,100,522,9.4,1,5,53.8046541213989,2017-03-24 14:21:03
"   6655","15-6003",2017-03-24 14:20:13,"3ABB",32.9,3.7,13.1,0,1029,-509,100,495,8.3,1,5,29.3634049892426,2017-03-24 14:21:32
"   6656","15-6003",2017-03-24 14:20:23,"3ABB",48.6,3.69,14.2,0,1384,-774,100,472,11.3,1,5,9.78893303871155,2017-03-24 14:21:42
"   6657","15-6003",2017-03-24 14:22:11,"3ABB",48.8,3.7,13.5,0,1053,-1045,100,464,9.1,1,5,107.625253915787,2017-03-24 14:23:30
"   6658","15-6003",2017-03-24 14:22:55,"3ABB",35.9,3.7,13.4,0,1143,495,100,593,8.8,1,5,44.0185780525208,2017-03-24 14:24:14
"   6659","15-6003",2017-03-24 14:24:27,"3ABB",35,3.71,13.5,0,1496,-195,100,546,11.9,1,5,92.9374799728394,2017-03-24 14:25:46
"   6660","15-6003",2017-03-24 14:25:26,"3ABB",38.5,3.7,13.4,0,828,-655,100,526,7,1,5,58.6720659732819,2017-03-24 14:26:45
"   6661","15-6003",2017-03-24 14:25:41,"3ABB",39,3.7,13.4,0,1058,-958,100,507,9.5,1,5,14.6663279533386,2017-03-24 14:27:00
"   6662","15-6003",2017-03-24 14:27:14,"3ABB",39.6,3.7,13.5,0,1014,-652,100,464,8.7,1,5,92.8866000175476,2017-03-24 14:28:33
"   6675","15-6003",2017-03-24 14:33:16,"3ABB",41.4,3.71,13.9,0,739,-261,100,557,5.6,1,5,44.0302610397339,2017-03-24 14:34:35
"   6676","15-6003",2017-03-24 14:33:40,"3ABB",40.3,3.7,12.5,0,2489,-696,100,469,16.4,1,5,24.4533410072327,2017-03-24 14:34:59
"   6677","15-6003",2017-03-24 14:33:50,"3ABB",40.3,3.7,12.5,0,1480,-688,100,568,11.4,1,5,9.77782988548279,2017-03-24 14:35:09
"   6678","15-6003",2017-03-24 14:35:28,"3ABB",36.7,3.69,13.3,0,1472,-712,100,553,11.6,1,5,97.8094661235809,2017-03-24 14:36:47
"   6679","15-6003",2017-03-24 14:36:51,"3ABB",37.7,3.7,13.4,0,1580,-400,100,493,12.1,1,5,83.1367819309235,2017-03-24 14:38:10
"   6680","15-6003",2017-03-24 14:38:09,"3ABB",37,3.71,13.1,0,1095,-337,100,517,9.6,1,5,78.2429521083832,2017-03-24 14:39:28
"   6686","15-6003",2017-03-24 14:40:55,"3ABB",42.8,3.69,13.4,0,1039,-885,100,516,9.2,1,5,63.5697450637817,2017-03-24 14:42:14
"   6687","15-6003",2017-03-24 14:41:29,"3ABB",41.8,3.7,13.4,0,2626,-312,100,411,18,1,5,34.2264530658722,2017-03-24 14:42:48
"   6688","15-6003",2017-03-24 14:41:54,"3ABB",37.3,3.7,13.4,0,1539,-473,100,538,12.2,1,5,24.4520928859711,2017-03-24 14:43:13
"   6689","15-6003",2017-03-24 14:42:53,"3ABB",42.8,3.71,13.3,0,1023,-1303,100,457,8.9,1,5,58.7076570987701,2017-03-24 14:44:12
"   6690","15-6003",2017-03-24 14:43:27,"3ABB",39.7,3.71,13.4,0,4992,-536,100,509,22.9,1,5,34.2448370456696,2017-03-24 14:44:46
"   6691","15-6003",2017-03-24 14:43:56,"3ABB",41.7,3.7,13.4,0,920,-642,100,552,7.5,1,5,29.3433599472046,2017-03-24 14:45:15
"   6692","15-6003",2017-03-24 14:45:00,"3ABB",40.2,3.71,13.3,0,859,-1387,100,558,6.8,1,5,63.5865120887756,2017-03-24 14:46:19
"   6693","15-6003",2017-03-24 14:45:24,"3ABB",38.3,3.7,13.5,0,1408,7,100,502,12.1,1,5,24.4508829116821,2017-03-24 14:46:43
"   6694","15-6003",2017-03-24 14:45:39,"3ABB",45.4,3.7,13.4,0,1238,-337,100,493,9.9,1,5,14.6698899269104,2017-03-24 14:46:58
"   6695","15-6003",2017-03-24 14:46:18,"3ABB",46.7,3.69,13.4,0,1048,-448,100,507,9.4,1,5,39.1315200328827,2017-03-24 14:47:37
"   6696","15-6003",2017-03-24 14:47:22,"3ABB",43.7,3.7,13.4,0,1210,-658,100,529,10.3,1,5,63.5998179912567,2017-03-24 14:48:41
"   6697","15-6003",2017-03-24 14:47:41,"3ABB",42,3.71,13.2,0,852,-496,100,440,7.7,1,5,19.5710971355438,2017-03-24 14:49:00
"   6698","15-6003",2017-03-24 14:48:35,"3ABB",46.8,3.69,13.9,0,1314,169,100,516,11.2,1,5,53.800498008728,2017-03-24 14:49:54
"   6699","15-6003",2017-03-24 14:51:07,"3ABB",39.6,3.7,13.6,0,747,-927,100,457,6.2,1,5,151.612924814224,2017-03-24 14:52:26
"   6700","15-6003",2017-03-24 14:51:16,"3ABB",44.3,3.69,13.5,0,684,-1020,100,458,5.4,1,5,9.77906799316406,2017-03-24 14:52:35
"   6701","15-6003",2017-03-24 14:52:25,"3ABB",46.5,3.72,13.5,0,1081,-804,100,470,9.2,1,5,68.474828004837,2017-03-24 14:53:44
"   6706","15-6003",2017-03-24 14:54:52,"3ABB",40.4,3.72,13.9,0,1672,-279,100,503,13.5,1,5,34.2360188961029,2017-03-24 14:56:11
"   6707","15-6003",2017-03-24 14:55:45,"3ABB",38.7,3.69,13.4,0,1084,-1133,100,527,9.4,1,5,53.7959809303284,2017-03-24 14:57:04
"   6708","15-6003",2017-03-24 14:56:05,"3ABB",49.2,3.7,13.4,0,982,-707,100,576,7.7,1,5,19.5615839958191,2017-03-24 14:57:24
"   6710","15-6003",2017-03-24 14:56:54,"3ABB",36.9,3.71,13.5,0,4929,-338,100,550,22.1,1,5,48.9096331596375,2017-03-24 14:58:13
"   6713","15-6003",2017-03-24 14:57:18,"3ABB",48.7,3.7,13,0,742,-1308,100,523,6.1,1,5,24.4568548202515,2017-03-24 14:58:37
"   6715","15-6003",2017-03-24 14:57:23,"3ABB",35,3.69,13.2,0,1585,-201,100,487,12.2,1,5,4.8937201499939,2017-03-24 14:58:42
"   6718","15-6003",2017-03-24 14:57:58,"3ABB",49.6,3.7,13.5,0,848,-427,100,441,7.6,1,5,34.2478408813477,2017-03-24 14:59:17
"   6720","15-6003",2017-03-24 14:58:22,"3ABB",37.8,3.69,13.9,0,1312,-821,100,448,11.3,1,5,24.4553620815277,2017-03-24 14:59:41
"   6721","15-6003",2017-03-24 14:59:11,"3ABB",42.2,3.7,13.4,0,1872,-89,100,526,14.1,1,5,48.9159739017487,2017-03-24 15:00:30
"   6722","15-6003",2017-03-24 15:00:00,"3ABB",45.7,3.71,13.5,0,673,-630,100,447,5.5,1,5,48.9219071865082,2017-03-24 15:01:19
"   6723","15-6003",2017-03-24 15:00:10,"3ABB",53.7,3.7,13.3,0,1224,-796,100,414,11.4,1,5,9.7816469669342,2017-03-24 15:01:29
"   6724","15-6003",2017-03-24 15:00:24,"3ABB",32.5,3.7,14.1,0,2781,-486,100,513,17.8,1,5,14.6734127998352,2017-03-24 15:01:43
"   6725","15-6003",2017-03-24 15:02:07,"3ABB",37.5,3.69,13.4,0,2040,-215,100,519,15,1,5,102.7181661129,2017-03-24 15:03:26
"   6726","15-6003",2017-03-24 15:03:11,"3ABB",43.1,3.71,13.4,0,1067,-413,100,488,8.7,1,5,63.5835700035095,2017-03-24 15:04:30
"   6727","15-6003",2017-03-24 15:03:50,"3ABB",46.8,3.7,13.2,0,2090,-726,100,483,14.7,1,5,39.1303579807281,2017-03-24 15:05:09
"   6728","15-6003",2017-03-24 15:04:19,"3ABB",48.9,3.7,12.9,0,1870,-469,100,407,15.2,1,5,29.3473680019379,2017-03-24 15:05:38
"   6729","15-6003",2017-03-24 15:04:24,"3ABB",49.3,3.7,13.4,0,1422,-397,100,419,12.6,1,5,4.89114212989807,2017-03-24 15:05:43
"   6730","15-6003",2017-03-24 15:04:53,"3ABB",45.5,3.71,13.2,0,1427,-334,100,434,12.3,1,5,29.3552877902985,2017-03-24 15:06:12
"   6732","15-6003",2017-03-24 15:05:32,"3ABB",38.3,3.7,13.4,0,1927,-355,100,536,14.2,1,5,39.1306660175323,2017-03-24 15:06:51
"   6733","15-6003",2017-03-24 15:07:49,"3ABB",47.3,3.71,13.2,0,1030,-410,100,415,9.8,1,5,136.925266027451,2017-03-24 15:09:08
"   6734","15-6003",2017-03-24 15:07:59,"3ABB",40.1,3.7,13.2,0,1053,-479,100,525,9.1,1,5,9.78139209747314,2017-03-24 15:09:18
"   6735","15-6003",2017-03-24 15:08:43,"3ABB",40.3,3.7,13.1,0,884,-816,100,526,7.6,1,5,44.0209770202637,2017-03-24 15:10:02
"   6736","15-6003",2017-03-24 15:08:58,"3ABB",49.5,3.7,12.5,0,1182,-857,100,531,10,1,5,14.6731588840485,2017-03-24 15:10:17
"   6737","15-6003",2017-03-24 15:09:57,"3ABB",37.9,3.71,13.3,0,1454,-340,100,521,12,1,5,58.6911399364471,2017-03-24 15:11:16
"   6742","15-6003",2017-03-24 15:12:23,"3ABB",45.2,3.7,13.4,0,2242,-579,100,454,15.8,1,5,39.1256790161133,2017-03-24 15:13:42
"   6743","15-6003",2017-03-24 15:13:12,"3ABB",42,3.71,13.5,0,1694,67,100,516,13.4,1,5,48.9003789424896,2017-03-24 15:14:31
"   6744","15-6003",2017-03-24 15:13:32,"3ABB",48,3.7,13,0,1466,-1188,100,569,11.3,1,5,19.5591070652008,2017-03-24 15:14:51
"   6745","15-6003",2017-03-24 15:14:40,"3ABB",43.5,3.7,13.4,0,1717,-1247,100,523,13.4,1,5,68.471519947052,2017-03-24 15:15:59
"   6746","15-6003",2017-03-24 15:15:29,"3ABB",39.3,3.7,13.4,0,2010,-836,100,568,14.1,1,5,48.9075510501862,2017-03-24 15:16:48
"   6747","15-6003",2017-03-24 15:15:34,"3ABB",39.3,3.7,13.4,0,1040,-107,100,513,9.2,1,5,4.8886559009552,2017-03-24 15:16:53
"   6748","15-6003",2017-03-24 15:16:28,"3ABB",42.7,3.7,12.7,0,678,-1007,100,529,5.3,1,5,53.813294172287,2017-03-24 15:17:47
"   6749","15-6003",2017-03-24 15:16:47,"3ABB",42.2,3.71,13.5,0,2809,-49,100,544,17.4,1,5,19.5679099559784,2017-03-24 15:18:06
"   6751","15-6003",2017-03-24 15:17:27,"3ABB",34.7,3.71,13.9,0,2112,-591,100,556,14.7,1,5,39.1347508430481,2017-03-24 15:18:46
"   6752","15-6003",2017-03-24 15:18:40,"3ABB",49.7,3.7,13.5,0,1490,-371,100,459,12.2,1,5,73.3791260719299,2017-03-24 15:19:59
"   6762","15-6003",2017-03-24 15:25:55,"3ABB",42.4,3.69,13.6,0,1582,-450,100,575,11.9,1,5,88.0324559211731,2017-03-24 15:27:14
"   6763","15-6003",2017-03-24 15:26:59,"3ABB",46.8,3.69,13.4,0,944,-1056,100,566,7.5,1,5,63.6013870239258,2017-03-24 15:28:18
"   6764","15-6003",2017-03-24 15:27:18,"3ABB",40.2,3.7,13.5,0,1466,-264,100,502,12.4,1,5,19.5690190792084,2017-03-24 15:28:37
"   6765","15-6003",2017-03-24 15:28:27,"3ABB",39.6,3.7,14.1,0,692,-16,100,488,5,1,5,68.4859299659729,2017-03-24 15:29:46
"   6766","15-6003",2017-03-24 15:33:20,"3ABB",43.4,3.7,13.4,0,1677,-429,100,662,11.2,1,5,293.535172939301,2017-03-24 15:34:39
"   6767","15-6003",2017-03-24 15:33:30,"3ABB",41.8,3.71,13.4,0,1518,-998,100,624,10.8,1,5,9.787358045578,2017-03-24 15:34:49
"   6768","15-6003",2017-03-24 15:36:02,"3ABB",32.8,3.72,13.3,0,1320,-585,100,480,10.7,1,5,151.695421934128,2017-03-24 15:37:21
"   6769","15-6003",2017-03-24 15:36:17,"3ABB",46.3,3.7,13.4,0,822,-1086,100,532,6.9,1,5,14.6727750301361,2017-03-24 15:37:36
"   6770","15-6003",2017-03-24 15:36:56,"3ABB",37.6,3.7,13.4,0,979,-1099,100,584,7.6,1,5,39.1353211402893,2017-03-24 15:38:15
"   6803","15-6003",2017-03-24 15:48:55,"3ABB",36,3.7,13.1,0,919,-348,100,409,9,1,5,29.3594160079956,2017-03-24 15:50:14
"   6811","15-6003",2017-03-24 15:51:36,"3ABB",40.9,3.71,13.3,0,926,-692,100,610,6.7,1,5,53.8183200359344,2017-03-24 15:52:55
"   6812","15-6003",2017-03-24 15:51:56,"3ABB",43,3.7,13.4,0,721,-522,100,442,6.2,1,5,19.5652368068695,2017-03-24 15:53:15
"   6813","15-6003",2017-03-24 15:52:40,"3ABB",38.7,3.71,13.4,0,1021,-697,100,437,9.3,1,5,44.0328431129456,2017-03-24 15:53:59
"   6815","15-6003",2017-03-24 18:07:48,"3ABB",39,3.71,13.3,0,686,-337,100,516,5.6,1,5,8107.99672794342,2017-03-24 18:09:07
"   7133","15-6003",2017-03-26 06:53:00,"3ABB",40.7,3.67,13,0,782,-432,100,595,5.5,1,5,29.3294451236725,2017-03-26 06:54:19
"   7134","15-6003",2017-03-26 06:53:20,"3ABB",41.7,3.69,13.6,0,595,-647,100,501,4.6,1,5,19.5501358509064,2017-03-26 06:54:39
"   7139","15-6003",2017-03-26 06:55:32,"3ABB",47.4,3.69,13.3,0,671,-642,100,525,5.2,1,5,39.1247720718384,2017-03-26 06:56:51
"   3327","15-6003",2017-03-23 23:47:35,"3AC5",36.8,3.71,14.1,0,1375,1674,100,602,10.3,1,5,NA,2017-03-23 23:48:54
"   3331","15-6003",2017-03-23 23:48:11,"3AC5",33.1,3.71,13.8,0,1358,1238,100,810,7.6,1,5,35.1043350696564,2017-03-23 23:49:30
"   3332","15-6003",2017-03-23 23:48:21,"3AC5",33.1,3.71,13.8,0,1057,776,100,744,6.1,1,5,10.034471988678,2017-03-23 23:49:40
"   3339","15-6003",2017-03-23 23:49:01,"3AC5",43,3.7,13.9,0,588,1244,100,777,0.7,1,5,40.1568479537964,2017-03-23 23:50:20
"   7640","15-6003",2017-03-31 00:12:51,"3AC9",41.1,3.64,14.3,0,1082,81,100,589,8.4,1,5,NA,2017-03-31 00:14:10
"   1771","15-6003",2017-03-11 21:34:32,"3ACB",89.8,3.81,16.8,0,100,-2893,100,7,20,1,5,NA,2017-03-11 21:35:51
"   3897","15-6003",2017-03-24 00:37:11,"3ACD",36.3,3.71,14.5,0,568,1513,100,520,3.9,1,5,NA,2017-03-24 00:38:30
"   4435","15-6003",2017-03-24 02:39:03,"3B2A",41.6,3.72,13.8,0,799,826,100,594,5.7,1,5,NA,2017-03-24 02:40:22
"   4436","15-6003",2017-03-24 02:39:13,"3B2A",35.8,3.71,13.9,0,770,550,100,876,2,1,5,10.0127999782562,2017-03-24 02:40:32
"   4437","15-6003",2017-03-24 02:39:33,"3B2A",40.7,3.71,13.4,0,974,272,100,592,7.4,1,5,20.022047996521,2017-03-24 02:40:52
"   6986","15-6003",2017-03-25 11:21:55,"3B45",33.5,3.69,13,0,556,-317,100,509,3.9,1,5,NA,2017-03-25 11:23:14
"   4249","15-6003",2017-03-24 01:42:43,"3B4A",44.8,3.71,13.8,0,979,605,100,592,7.5,1,5,NA,2017-03-24 01:44:02
"   4142","15-6003",2017-03-24 01:21:05,"3B4D",57.4,3.71,13.9,0,1210,778,100,633,8.7,1,5,40.1774349212646,2017-03-24 01:22:24
"   4276","15-6003",2017-03-24 01:45:28,"3B51",42.4,3.71,14.6,0,732,107,100,531,5.9,1,5,NA,2017-03-24 01:46:47
"   4278","15-6003",2017-03-24 01:45:33,"3B51",42.4,3.71,14.6,0,1024,-169,100,599,7.8,1,5,5.01899480819702,2017-03-24 01:46:52
"   4282","15-6003",2017-03-24 01:45:43,"3B51",40.9,3.7,13.7,0,724,-50,100,631,4.3,1,5,10.0399010181427,2017-03-24 01:47:02
"   8593","15-6003",2017-04-10 13:04:13,"3BB5",36.7,3.57,13.8,0,750,793,100,655,4.3,1,5,NA,2017-04-10 13:05:32
"   8594","15-6003",2017-04-10 13:04:18,"3BB5",36.7,3.57,13.8,0,905,1242,100,625,6.3,1,5,5.04040288925171,2017-04-10 13:05:37
"   8595","15-6003",2017-04-10 13:04:48,"3BB5",39.9,3.58,13.8,0,902,298,100,556,7.3,1,5,30.2546789646149,2017-04-10 13:06:07
"   1023","15-6003",2017-03-08 17:55:06,"3CD5",89.7,3.84,24.1,0,68,-2083,100,7,16.7,1,5,NA,2017-03-08 17:56:25
"   2512","15-6003",2017-03-14 14:49:43,"3D4D",93.9,3.79,25.1,0,118,-1912,100,16,17.4,1,5,NA,2017-03-14 14:51:02
"   7826","15-6003",2017-04-01 21:54:23,"3D55",44.7,3.62,14.2,0,803,742,100,609,5.5,1,5,NA,2017-04-01 21:55:42
"   8123","15-6003",2017-04-04 13:52:58,"3D5B",46,3.61,15.1,0,933,1268,100,570,7.4,1,5,NA,2017-04-04 13:54:17
"   7957","15-6003",2017-04-02 22:53:57,"3D75",48.1,3.62,14.9,0,2046,322,100,613,13.6,1,5,NA,2017-04-02 22:55:16
"   7958","15-6003",2017-04-02 22:54:07,"3D75",48.1,3.62,14.9,0,2519,64,100,715,14,1,5,9.88961291313171,2017-04-02 22:55:26
"   7959","15-6003",2017-04-02 22:54:17,"3D75",42.2,3.62,14.8,0,1494,-41,100,718,9.5,1,5,9.89037609100342,2017-04-02 22:55:36
"   7575","15-6003",2017-03-29 18:33:54,"3DAB",38.2,3.65,14.7,0,644,-119,100,734,2,1,5,NA,2017-03-29 18:35:13
"   7576","15-6003",2017-03-29 18:33:59,"3DAB",38.2,3.65,14.7,0,667,-163,100,718,2.5,1,5,5.06836795806885,2017-03-29 18:35:18
"   8320","15-6003",2017-04-06 05:51:24,"3DAD",37.2,3.6,15.7,0,1497,426,100,714,9.5,1,5,NA,2017-04-06 05:52:43
"   8441","15-6003",2017-04-08 21:57:50,"40AA",49,3.58,13.4,0,1235,1085,100,601,9.4,1,5,NA,2017-04-08 21:59:09
"   7795","15-6003",2017-04-01 14:40:35,"40D5",38.9,3.63,14,0,644,693,100,650,3,1,5,NA,2017-04-01 14:41:54
"   8286","15-6003",2017-04-06 00:40:30,"4129",48.9,3.6,15.2,0,921,777,100,637,6.3,1,5,NA,2017-04-06 00:41:49
"   8287","15-6003",2017-04-06 00:40:40,"4129",46.2,3.61,15.9,0,688,798,100,574,4.7,1,5,9.89948701858521,2017-04-06 00:41:59
"  11381","15-6003",2017-04-23 11:30:04,"4169",41.1,3.51,15,0,680,-192,100,644,3.6,1,5,NA,2017-04-23 11:31:23
"  11382","15-6003",2017-04-23 11:30:09,"4169",43.4,3.51,16.1,0,1017,-591,100,695,6.4,1,5,4.96566700935364,2017-04-23 11:31:28
"  11383","15-6003",2017-04-23 11:30:14,"4169",43.4,3.51,16.1,0,1124,-744,100,633,8.1,1,5,4.96665215492249,2017-04-23 11:31:33
"   7806","15-6003",2017-04-01 20:36:35,"416A",40.5,3.63,14.3,0,760,-241,100,557,5.8,1,5,NA,2017-04-01 20:37:54
"   7298","15-6003",2017-03-27 18:49:42,"697D",41,3.66,13.8,0,619,930,100,649,2.7,1,5,NA,2017-03-27 18:51:01
"   7299","15-6003",2017-03-27 18:50:53,"697D",36.9,3.67,14,0,655,33,100,641,3.3,1,5,70.3403470516205,2017-03-27 18:52:12
"   7300","15-6003",2017-03-27 18:56:44,"697D",38.6,3.67,14,0,844,370,100,700,4.7,1,5,351.809880018234,2017-03-27 18:58:03
"   7301","15-6003",2017-03-27 18:56:49,"697D",38.6,3.67,14,0,760,41,100,681,4.1,1,5,5.02978086471558,2017-03-27 18:58:08
"   7302","15-6003",2017-03-27 18:59:00,"697D",40.2,3.67,14.5,0,686,308,100,663,3.4,1,5,130.731907129288,2017-03-27 19:00:19
"   7303","15-6003",2017-03-27 19:04:47,"697D",40.2,3.67,14.2,0,694,565,100,600,4.4,1,5,346.750352859497,2017-03-27 19:06:06
"   7304","15-6003",2017-03-27 19:10:59,"697D",41,3.66,13.8,0,872,848,100,573,6.7,1,5,371.903948068619,2017-03-27 19:12:18
"   7305","15-6003",2017-03-27 19:18:21,"697D",27.8,3.67,13.9,0,746,346,100,621,4.7,1,5,442.287508010864,2017-03-27 19:19:40
"   7307","15-6003",2017-03-28 07:02:10,"697D",35.2,3.66,13.4,0,550,559,100,541,3.2,1,5,42229.1909089088,2017-03-28 07:03:29
"   7308","15-6003",2017-03-28 07:03:16,"697D",46.8,3.66,12.6,0,704,103,100,628,4.1,1,5,65.3493411540985,2017-03-28 07:04:35
"   7309","15-6003",2017-03-28 07:17:05,"697D",46.6,3.67,13.6,0,608,550,100,583,3.5,1,5,829.388107061386,2017-03-28 07:18:24
"   7310","15-6003",2017-03-28 07:32:05,"697D",42.3,3.64,13.4,0,574,738,100,542,3.6,1,5,899.717812776566,2017-03-28 07:33:24
"   7311","15-6003",2017-03-28 07:33:25,"697D",41.7,3.66,13.5,0,544,1062,100,548,3,1,5,80.4302160739899,2017-03-28 07:34:44
"   7327","15-6003",2017-03-28 07:54:07,"697D",45.9,3.67,14.3,0,576,690,100,598,2.8,1,5,1241.60703802109,2017-03-28 07:55:26
"   7511","15-6003",2017-03-28 12:15:52,"697D",39.4,3.65,13.8,0,858,211,100,629,5.8,1,5,15705.0049829483,2017-03-28 12:17:11
"   8093","15-6003",2017-04-04 10:50:04,"6985",39.1,3.61,15,0,583,577,100,572,3.3,1,5,NA,2017-04-04 10:51:23
"   8094","15-6003",2017-04-04 10:50:29,"6985",43.4,3.6,14.8,0,879,556,100,578,6.7,1,5,25.2295920848846,2017-04-04 10:51:48
"   8095","15-6003",2017-04-04 10:50:34,"6985",43.4,3.6,14.8,0,1263,894,100,628,9.2,1,5,5.04706978797913,2017-04-04 10:51:53
"   4251","15-6003",2017-03-24 01:43:57,"6989",41,3.71,13.9,0,729,1056,100,625,4.4,1,5,NA,2017-03-24 01:45:16
"   4286","15-6003",2017-03-24 01:47:09,"6989",46.8,3.71,13.8,0,1066,1564,100,526,9.2,1,5,191.905780076981,2017-03-24 01:48:28
"   3750","15-6003",2017-03-24 00:31:45,"698D",38.9,3.71,13.9,0,582,520,100,510,4.2,1,5,NA,2017-03-24 00:33:04
"  15689","15-6003",2017-05-04 12:41:53,"6991",43.9,3.43,18.2,0,938,514,100,841,4,1,5,NA,2017-05-04 12:43:12
"  15690","15-6003",2017-05-04 12:42:17,"6991",39.5,3.44,18.8,0,682,22,100,762,2.1,1,5,24.7744560241699,2017-05-04 12:43:36
"   7915","15-6003",2017-04-02 13:13:18,"6992",37.8,3.61,14.4,0,962,796,100,660,6.4,1,5,NA,2017-04-02 13:14:37
"   7916","15-6003",2017-04-02 13:13:58,"6992",40.6,3.62,15.2,0,1236,352,100,612,9.2,1,5,39.6508169174194,2017-04-02 13:15:17
"   7573","15-6003",2017-03-29 12:27:51,"6994",38.3,3.65,14.3,0,708,-281,100,617,4.3,1,5,NA,2017-03-29 12:29:10
"   6307","15-6003",2017-03-24 12:08:29,"6995",30.5,3.7,13.5,0,1180,-150,100,411,11.1,1,5,NA,2017-03-24 12:09:48
"   6308","15-6003",2017-03-24 12:09:24,"6995",42,3.71,13.5,0,2156,48,100,528,15.3,1,5,54.5637118816376,2017-03-24 12:10:43
"   6309","15-6003",2017-03-24 12:09:29,"6995",42,3.71,13.5,0,1660,-717,100,569,12.4,1,5,4.95888900756836,2017-03-24 12:10:48
"   7911","15-6003",2017-04-02 09:24:06,"699B",39.7,3.62,14.1,0,926,281,100,551,7.6,1,5,NA,2017-04-02 09:25:25
