"Filename","RecSN","DT","FracSec","Hex","CRC","validFlag","TagAmp","NBW","nPRI","dtf","tdiff","winmax"
"2015-6034170371415","2015-6034","02/13/2017 20:22:46",0.514254,"334A","4C",0,143,57,5,2017-02-13 20:22:46,NA,2017-02-13 20:24:05
"2015-6034170371415","2015-6034","02/07/2017 19:47:17",0.782132,"334B","1F",0,95,1,5,2017-02-07 19:47:17,NA,2017-02-07 19:48:36
"2015-6034170371415","2015-6034","02/09/2017 23:30:25",0.217303,"334B","F8",0,84,0,5,2017-02-09 23:30:25,186187.435171127,2017-02-09 23:31:44
"2015-6034170371415","2015-6034","02/12/2017 10:15:11",0.020626,"334B","2A",0,100,0,5,2017-02-12 10:15:11,211485.80332303,2017-02-12 10:16:30
"2015-6034170371415","2015-6034","02/06/2017 15:39:59",0.14378,"334D","60",0,92,7,5,2017-02-06 15:39:59,NA,2017-02-06 15:41:18
"2015-6034170371415","2015-6034","02/12/2017 11:23:37",0.245873,"334D","70",0,77,0,5,2017-02-12 11:23:37,503018.102092981,2017-02-12 11:24:56
"2015-6034170371415","2015-6034","02/13/2017 20:11:52",0.446732,"334D","77",0,140,48,5,2017-02-13 20:11:52,118095.20085907,2017-02-13 20:13:11
"2015-6034170371415","2015-6034","02/11/2017 20:58:32",0.230434,"3351","3F",0,82,0,5,2017-02-11 20:58:32,NA,2017-02-11 20:59:51
"2015-6034170371415","2015-6034","02/12/2017 20:18:22",0.919428,"3351","8D",0,73,0,5,2017-02-12 20:18:22,83990.6889941692,2017-02-12 20:19:41
"2015-6034170371415","2015-6034","02/13/2017 20:13:02",0.552974,"3351","A4",0,116,53,5,2017-02-13 20:13:02,86079.6335458755,2017-02-13 20:14:21
"2015-6034170371415","2015-6034","02/07/2017 02:03:30",0.7291,"3352","CF",0,72,0,5,2017-02-07 02:03:30,NA,2017-02-07 02:04:49
"2015-6034170371415","2015-6034","02/14/2017 02:15:58",0.892532,"3352","13",0,121,35,5,2017-02-14 02:15:58,605548.163432121,2017-02-14 02:17:17
"2015-6034170371415","2015-6034","02/13/2017 20:12:50",0.186715,"3353","3C",0,115,56,5,2017-02-13 20:12:50,NA,2017-02-13 20:14:09
"2015-6034170371415","2015-6034","02/13/2017 04:47:54",0.436588,"3354","3D",0,86,0,5,2017-02-13 04:47:54,NA,2017-02-13 04:49:13
"2015-6034170371415","2015-6034","04/05/2017 05:41:59",0.362638,"3354","62",1,498,270,5,2017-04-05 05:41:59,4409644.92604995,2017-04-05 05:43:18
"2015-6034170371415","2015-6034","04/05/2017 05:42:04",0.430954,"3354","62",1,577,272,5,2017-04-05 05:42:04,5.0683159828186,2017-04-05 05:43:23
"2015-6034170371415","2015-6034","04/05/2017 05:42:19",0.645005,"3354","62",1,452,279,5,2017-04-05 05:42:19,15.2140510082245,2017-04-05 05:43:38
"2015-6034170371415","2015-6034","04/05/2017 05:46:17",0.953125,"3354","62",1,494,261,5,2017-04-05 05:46:17,55.8008110523224,2017-04-05 05:47:36
"2015-6034170371415","2015-6034","04/05/2017 05:46:33",0.171261,"3354","62",1,667,295,5,2017-04-05 05:46:33,15.2181360721588,2017-04-05 05:47:52
"2015-6034170371415","2015-6034","02/06/2017 15:05:03",0.13785,"3356","7E",0,89,8,5,2017-02-06 15:05:03,NA,2017-02-06 15:06:22
"2015-6034170371415","2015-6034","02/13/2017 20:13:32",0.804916,"3356","65",0,118,60,5,2017-02-13 20:13:32,623309.667065859,2017-02-13 20:14:51
"2015-6034170371415","2015-6034","02/12/2017 20:31:43",0.96941,"3357","80",1,86,0,5,2017-02-12 20:31:43,NA,2017-02-12 20:33:02
"2015-6034170371415","2015-6034","02/13/2017 12:12:49",0.066203,"3359","87",0,91,4,5,2017-02-13 12:12:49,NA,2017-02-13 12:14:08
"2015-6034170371415","2015-6034","02/13/2017 20:13:26",0.152779,"335A","06",0,108,62,5,2017-02-13 20:13:26,NA,2017-02-13 20:14:45
"2015-6034170371415","2015-6034","02/14/2017 02:16:46",0.943345,"335A","43",0,116,40,5,2017-02-14 02:16:46,21800.7905659676,2017-02-14 02:18:05
"2015-6034170371415","2015-6034","02/11/2017 09:00:36",0.808204,"335D","93",0,84,0,5,2017-02-11 09:00:36,NA,2017-02-11 09:01:55
"2015-6034170371415","2015-6034","02/14/2017 05:15:42",0.821835,"335D","7E",0,100,7,5,2017-02-14 05:15:42,245706.013631105,2017-02-14 05:17:01
"2015-6034170371415","2015-6034","02/10/2017 17:12:48",0.403823,"3365","8B",0,95,5,5,2017-02-10 17:12:48,NA,2017-02-10 17:14:07
"2015-6034170371415","2015-6034","02/12/2017 08:48:07",0.230844,"3365","D5",0,100,0,5,2017-02-12 08:48:07,142518.827021122,2017-02-12 08:49:26
"2015-6034170371415","2015-6034","02/12/2017 05:46:15",0.186892,"3369","C5",0,83,0,5,2017-02-12 05:46:15,NA,2017-02-12 05:47:34
"2015-6034170371415","2015-6034","02/13/2017 14:30:18",0.342017,"3369","C1",0,86,8,5,2017-02-13 14:30:18,117843.155124903,2017-02-13 14:31:37
"2015-6034170371415","2015-6034","02/06/2017 21:03:41",0.208882,"336A","F3",0,79,0,5,2017-02-06 21:03:41,NA,2017-02-06 21:05:00
"2015-6034170371415","2015-6034","02/07/2017 18:41:34",0.983109,"336B","E5",0,91,3,5,2017-02-07 18:41:34,NA,2017-02-07 18:42:53
"2015-6034170371415","2015-6034","02/11/2017 13:02:24",0.389812,"336D","86",0,87,0,5,2017-02-11 13:02:24,NA,2017-02-11 13:03:43
"2015-6034170371415","2015-6034","02/09/2017 06:31:45",0.82929,"33A5","87",0,69,0,5,2017-02-09 06:31:45,NA,2017-02-09 06:33:04
"2015-6034170371415","2015-6034","02/13/2017 16:47:21",0.527763,"33A5","7A",0,98,20,5,2017-02-13 16:47:21,382535.698472977,2017-02-13 16:48:40
"2015-6034170371415","2015-6034","02/09/2017 21:58:17",0.120773,"33A9","64",0,96,0,5,2017-02-09 21:58:17,NA,2017-02-09 21:59:36
"2015-6034170371415","2015-6034","02/09/2017 23:08:23",0.390442,"33A9","C9",0,70,0,5,2017-02-09 23:08:23,4206.26966881752,2017-02-09 23:09:42
"2015-6034170371415","2015-6034","02/13/2017 15:55:01",0.512204,"33A9","F6",0,123,31,5,2017-02-13 15:55:01,319598.121762037,2017-02-13 15:56:20
"2015-6034170371415","2015-6034","02/06/2017 21:54:25",0.771885,"33AB","C9",0,88,0,5,2017-02-06 21:54:25,NA,2017-02-06 21:55:44
"2015-6034170371415","2015-6034","02/07/2017 20:02:30",0.408148,"33AB","C6",0,84,1,5,2017-02-07 20:02:30,79684.6362631321,2017-02-07 20:03:49
"2015-6034170371415","2015-6034","02/10/2017 15:19:56",0.160561,"33AB","88",0,91,6,5,2017-02-10 15:19:56,242245.752413034,2017-02-10 15:21:15
"2015-6034170371415","2015-6034","02/11/2017 23:52:50",0.411346,"33AB","38",0,96,0,5,2017-02-11 23:52:50,117174.250784874,2017-02-11 23:54:09
"2015-6034170371415","2015-6034","02/13/2017 01:38:25",0.046615,"33AB","E1",0,103,0,5,2017-02-13 01:38:25,92734.6352689266,2017-02-13 01:39:44
"2015-6034170371415","2015-6034","03/31/2017 12:30:58",0.901646,"33AB","57",1,762,613,5,2017-03-31 12:30:58,80.3505117893219,2017-03-31 12:32:17
"2015-6034170371415","2015-6034","02/06/2017 21:47:10",0.468185,"33AD","67",0,87,0,5,2017-02-06 21:47:10,NA,2017-02-06 21:48:29
"2015-6034170371415","2015-6034","02/10/2017 09:17:06",0.381729,"33AD","CF",0,93,0,5,2017-02-10 09:17:06,300595.91354394,2017-02-10 09:18:25
"2015-6034170371415","2015-6034","02/13/2017 14:36:04",0.141414,"33AD","71",0,112,8,5,2017-02-13 14:36:04,278337.75968504,2017-02-13 14:37:23
"2015-6034170371415","2015-6034","02/11/2017 01:26:01",0.291943,"33B5","AF",0,98,0,5,2017-02-11 01:26:01,NA,2017-02-11 01:27:20
"2015-6034170371415","2015-6034","02/11/2017 09:20:49",0.926186,"33B5","CA",0,89,0,5,2017-02-11 09:20:49,28488.6342430115,2017-02-11 09:22:08
"2015-6034170371415","2015-6034","02/13/2017 20:15:16",0.713574,"33B5","F4",0,118,58,5,2017-02-13 20:15:16,212066.787387848,2017-02-13 20:16:35
"2015-6034170371415","2015-6034","02/11/2017 05:31:24",0.539845,"33D5","C7",0,81,0,5,2017-02-11 05:31:24,NA,2017-02-11 05:32:43
"2015-6034170371415","2015-6034","02/13/2017 12:06:36",0.791191,"33D5","63",0,74,4,5,2017-02-13 12:06:36,196512.251346111,2017-02-13 12:07:55
"2015-6034170371415","2015-6034","02/13/2017 13:37:07",0.133134,"33D5","CD",0,114,9,5,2017-02-13 13:37:07,5430.34194278717,2017-02-13 13:38:26
"2015-6034170371415","2015-6034","02/13/2017 22:52:47",0.365054,"33D5","FC",0,123,0,5,2017-02-13 22:52:47,33340.2319200039,2017-02-13 22:54:06
"2015-6034170371415","2015-6034","02/09/2017 23:35:01",0.137815,"3415","18",0,78,0,5,2017-02-09 23:35:01,NA,2017-02-09 23:36:20
"2015-6034170371415","2015-6034","02/09/2017 12:35:27",0.922938,"3425","3A",0,80,16,5,2017-02-09 12:35:27,NA,2017-02-09 12:36:46
"2015-6034170371415","2015-6034","02/12/2017 09:53:17",0.046988,"3425","0D",0,74,0,5,2017-02-12 09:53:17,249469.124049902,2017-02-12 09:54:36
"2015-6034170371415","2015-6034","02/07/2017 08:58:03",0.109482,"342A","F9",0,80,0,5,2017-02-07 08:58:03,NA,2017-02-07 08:59:22
"2015-6034170371415","2015-6034","02/12/2017 18:19:33",0.192527,"342A","E5",0,89,0,5,2017-02-12 18:19:33,465690.083045006,2017-02-12 18:20:52
"2015-6034170371415","2015-6034","02/14/2017 09:13:45",0.973644,"342A","25",0,106,24,5,2017-02-14 09:13:45,140052.781116962,2017-02-14 09:15:04
"2015-6034170371415","2015-6034","02/11/2017 08:30:43",0.604721,"342D","66",0,112,0,5,2017-02-11 08:30:43,NA,2017-02-11 08:32:02
"2015-6034170371415","2015-6034","02/11/2017 12:46:48",0.078402,"342D","E0",0,66,0,5,2017-02-11 12:46:48,15364.4736809731,2017-02-11 12:48:07
"2015-6034170371415","2015-6034","02/06/2017 18:43:21",0.393282,"3435","F2",0,100,0,5,2017-02-06 18:43:21,NA,2017-02-06 18:44:40
"2015-6034170371415","2015-6034","02/09/2017 12:24:51",0.47037,"3435","D2",0,102,8,5,2017-02-09 12:24:51,236490.077088118,2017-02-09 12:26:10
"2015-6034170371415","2015-6034","02/14/2017 05:23:50",0.4249,"3435","AA",0,74,8,5,2017-02-14 05:23:50,406738.954530001,2017-02-14 05:25:09
"2015-6034170371415","2015-6034","05/23/2017 09:54:09",0.070442,"3445","CF",1,86,16,5,2017-05-23 09:54:09,NA,2017-05-23 09:55:28
"2015-6034170371415","2015-6034","02/06/2017 18:35:56",0.371434,"3449","FA",0,100,0,5,2017-02-06 18:35:56,NA,2017-02-06 18:37:15
"2015-6034170371415","2015-6034","02/11/2017 10:35:52",0.151706,"3449","77",0,80,0,5,2017-02-11 10:35:52,403195.780272007,2017-02-11 10:37:11
"2015-6034170371415","2015-6034","02/12/2017 20:08:53",0.218453,"3449","23",0,74,0,5,2017-02-12 20:08:53,120781.06674695,2017-02-12 20:10:12
"2015-6034170371415","2015-6034","02/14/2017 02:18:24",0.835649,"3449","59",0,115,47,5,2017-02-14 02:18:24,108571.617196083,2017-02-14 02:19:43
"2015-6034170371415","2015-6034","02/09/2017 22:03:27",0.016631,"344B","00",0,80,0,5,2017-02-09 22:03:27,NA,2017-02-09 22:04:46
"2015-6034170371415","2015-6034","02/09/2017 22:24:47",0.144543,"344D","E5",0,85,0,5,2017-02-09 22:24:47,NA,2017-02-09 22:26:06
"2015-6034170371415","2015-6034","02/12/2017 21:37:13",0.599292,"344D","A1",0,82,0,5,2017-02-12 21:37:13,256346.454749107,2017-02-12 21:38:32
"2015-6034170371415","2015-6034","02/13/2017 14:41:59",0.660844,"344D","E5",0,88,11,5,2017-02-13 14:41:59,61486.0615520477,2017-02-13 14:43:18
"2015-6034170371415","2015-6034","02/14/2017 05:58:42",0.641393,"344D","1F",0,104,12,5,2017-02-14 05:58:42,55002.9805488586,2017-02-14 06:00:01
"2015-6034170371415","2015-6034","02/12/2017 11:16:07",0.223649,"3452","38",0,70,0,5,2017-02-12 11:16:07,NA,2017-02-12 11:17:26
"2015-6034170371415","2015-6034","02/13/2017 16:01:35",0.336095,"3452","3F",0,115,21,5,2017-02-13 16:01:35,103528.11244607,2017-02-13 16:02:54
"2015-6034170371415","2015-6034","02/14/2017 00:03:44",0.793286,"3453","EE",0,83,1,5,2017-02-14 00:03:44,NA,2017-02-14 00:05:03
"2015-6034170371415","2015-6034","02/06/2017 20:17:20",0.023626,"3454","4B",0,82,0,5,2017-02-06 20:17:20,NA,2017-02-06 20:18:39
"2015-6034170371415","2015-6034","02/09/2017 21:24:02",0.781657,"3454","FA",0,108,0,5,2017-02-09 21:24:02,263202.758030891,2017-02-09 21:25:21
"2015-6034170371415","2015-6034","02/10/2017 02:29:21",0.400492,"3454","76",0,89,0,5,2017-02-10 02:29:21,18318.6188349724,2017-02-10 02:30:40
"2015-6034170371415","2015-6034","02/13/2017 05:47:42",0.945253,"3459","46",0,89,0,5,2017-02-13 05:47:42,NA,2017-02-13 05:49:01
"2015-6034170371415","2015-6034","02/13/2017 06:16:13",0.965805,"3459","F3",0,98,8,5,2017-02-13 06:16:13,1711.02055215836,2017-02-13 06:17:32
"2015-6034170371415","2015-6034","02/14/2017 02:34:25",0.94851,"3459","CE",0,108,40,5,2017-02-14 02:34:25,73091.9827048779,2017-02-14 02:35:44
"2015-6034170371415","2015-6034","02/08/2017 12:46:09",0.202789,"345B","EF",0,90,8,5,2017-02-08 12:46:09,NA,2017-02-08 12:47:28
"2015-6034170371415","2015-6034","02/13/2017 18:55:47",0.816475,"345B","11",0,104,6,5,2017-02-13 18:55:47,454178.613685846,2017-02-13 18:57:06
"2015-6034170371415","2015-6034","02/07/2017 17:09:21",0.592929,"345D","53",0,94,4,5,2017-02-07 17:09:21,NA,2017-02-07 17:10:40
"2015-6034170371415","2015-6034","02/09/2017 17:52:38",0.127057,"345D","8B",0,95,8,5,2017-02-09 17:52:38,175396.534128189,2017-02-09 17:53:57
"2015-6034170371415","2015-6034","02/13/2017 19:52:06",0.726771,"345D","57",0,115,47,5,2017-02-13 19:52:06,352768.599714041,2017-02-13 19:53:25
"2015-6034170371415","2015-6034","02/14/2017 02:15:26",0.1069,"345D","7A",0,105,33,5,2017-02-14 02:15:26,22999.3801288605,2017-02-14 02:16:45
"2015-6034170371415","2015-6034","02/07/2017 20:18:46",0.402189,"3469","EF",0,82,0,5,2017-02-07 20:18:46,NA,2017-02-07 20:20:05
"2015-6034170371415","2015-6034","02/10/2017 09:44:36",0.479845,"3469","1A",0,101,2,5,2017-02-10 09:44:36,221150.077656031,2017-02-10 09:45:55
"2015-6034170371415","2015-6034","02/13/2017 10:33:24",0.277299,"346A","AF",0,84,14,5,2017-02-13 10:33:24,NA,2017-02-13 10:34:43
"2015-6034170371415","2015-6034","02/07/2017 00:24:49",0.186386,"346B","71",0,82,0,5,2017-02-07 00:24:49,NA,2017-02-07 00:26:08
"2015-6034170371415","2015-6034","02/11/2017 11:43:27",0.259665,"346D","78",0,86,0,5,2017-02-11 11:43:27,NA,2017-02-11 11:44:46
"2015-6034170371415","2015-6034","04/05/2017 14:58:35",0.081882,"346D","2E",1,560,295,5,2017-04-05 14:58:35,4590907.82221699,2017-04-05 14:59:54
"2015-6034170371415","2015-6034","04/05/2017 15:00:20",0.555963,"346D","2E",1,789,255,5,2017-04-05 15:00:20,105.474081039429,2017-04-05 15:01:39
"2015-6034170371415","2015-6034","04/05/2017 15:00:30",0.59992,"346D","2E",1,1006,272,5,2017-04-05 15:00:30,10.0439569950104,2017-04-05 15:01:49
"2015-6034170371415","2015-6034","02/09/2017 04:40:37",0.945381,"3475","E0",0,64,0,5,2017-02-09 04:40:37,NA,2017-02-09 04:41:56
"2015-6034170371415","2015-6034","02/07/2017 20:34:32",0.896252,"3485","FF",0,102,0,5,2017-02-07 20:34:32,NA,2017-02-07 20:35:51
"2015-6034170371415","2015-6034","02/13/2017 08:04:17",0.981167,"3485","D9",0,100,14,5,2017-02-13 08:04:17,473385.084915161,2017-02-13 08:05:36
"2015-6034170371415","2015-6034","02/14/2017 09:48:54",0.090598,"3485","8F",0,104,15,5,2017-02-14 09:48:54,92676.1094310284,2017-02-14 09:50:13
"2015-6034170371415","2015-6034","04/06/2017 04:54:59",0.250112,"3485","05",1,438,237,5,2017-04-06 04:54:59,118.560125112534,2017-04-06 04:56:18
"2015-6034170371415","2015-6034","02/13/2017 21:55:39",0.399967,"3489","ED",0,98,1,5,2017-02-13 21:55:39,NA,2017-02-13 21:56:58
"2015-6034170371415","2015-6034","02/11/2017 20:15:46",0.403879,"348B","27",0,79,0,5,2017-02-11 20:15:46,NA,2017-02-11 20:17:05
"2015-6034170371415","2015-6034","02/08/2017 05:47:22",0.486761,"348D","1F",0,80,0,5,2017-02-08 05:47:22,NA,2017-02-08 05:48:41
"2015-6034170371415","2015-6034","02/11/2017 14:49:04",0.699012,"348D","3B",0,90,3,5,2017-02-11 14:49:04,291702.212250948,2017-02-11 14:50:23
"2015-6034170371415","2015-6034","02/09/2017 13:09:17",0.033255,"3491","E7",0,99,12,5,2017-02-09 13:09:17,NA,2017-02-09 13:10:36
"2015-6034170371415","2015-6034","04/12/2017 23:27:29",0.950912,"3491","F9",1,535,267,5,2017-04-12 23:27:29,5393892.9176569,2017-04-12 23:28:48
"2015-6034170371415","2015-6034","02/12/2017 00:06:31",0.413023,"3492","0C",0,87,0,5,2017-02-12 00:06:31,NA,2017-02-12 00:07:50
"2015-6034170371415","2015-6034","02/09/2017 18:01:59",0.972111,"3494","EE",0,96,9,5,2017-02-09 18:01:59,NA,2017-02-09 18:03:18
"2015-6034170371415","2015-6034","02/11/2017 10:11:39",0.776236,"3496","C8",0,93,0,5,2017-02-11 10:11:39,NA,2017-02-11 10:12:58
"2015-6034170371415","2015-6034","02/13/2017 20:18:04",0.705164,"3496","1C",0,144,56,5,2017-02-13 20:18:04,209184.928927898,2017-02-13 20:19:23
"2015-6034170371415","2015-6034","02/07/2017 03:03:41",0.735735,"3499","07",0,102,0,5,2017-02-07 03:03:41,NA,2017-02-07 03:05:00
"2015-6034170371415","2015-6034","02/11/2017 02:52:34",0.417852,"3499","7A",0,90,0,5,2017-02-11 02:52:34,344932.682116985,2017-02-11 02:53:53
"2015-6034170371415","2015-6034","02/07/2017 17:18:05",0.877815,"349A","3B",0,93,2,5,2017-02-07 17:18:05,NA,2017-02-07 17:19:24
"2015-6034170371415","2015-6034","02/10/2017 03:19:56",0.645202,"349D","C3",0,93,0,5,2017-02-10 03:19:56,NA,2017-02-10 03:21:15
"2015-6034170371415","2015-6034","02/11/2017 11:10:12",0.227586,"349D","FF",0,88,0,5,2017-02-11 11:10:12,114615.582384109,2017-02-11 11:11:31
"2015-6034170371415","2015-6034","02/12/2017 01:19:15",0.668418,"349D","11",0,72,0,5,2017-02-12 01:19:15,50943.4408318996,2017-02-12 01:20:34
"2015-6034170371415","2015-6034","02/12/2017 09:12:05",0.436844,"349D","B3",0,75,0,5,2017-02-12 09:12:05,28369.7684261799,2017-02-12 09:13:24
"2015-6034170371415","2015-6034","02/13/2017 10:26:09",0.943049,"349D","10",0,128,24,5,2017-02-13 10:26:09,90844.5062048435,2017-02-13 10:27:28
"2015-6034170371415","2015-6034","02/13/2017 20:24:30",0.577692,"349D","C0",0,162,53,5,2017-02-13 20:24:30,35900.6346430779,2017-02-13 20:25:49
"2015-6034170371415","2015-6034","02/07/2017 01:26:00",0.181636,"34A1","1B",0,92,0,5,2017-02-07 01:26:00,NA,2017-02-07 01:27:19
"2015-6034170371415","2015-6034","02/11/2017 10:48:17",0.928791,"34A2","1B",0,80,0,5,2017-02-11 10:48:17,NA,2017-02-11 10:49:36
"2015-6034170371415","2015-6034","02/11/2017 14:20:13",0.160476,"34A2","92",0,94,5,5,2017-02-11 14:20:13,12715.2316849232,2017-02-11 14:21:32
"2015-6034170371415","2015-6034","02/13/2017 17:17:44",0.411163,"34A2","4F",0,110,16,5,2017-02-13 17:17:44,183451.250687122,2017-02-13 17:19:03
"2015-6034170371415","2015-6034","02/13/2017 23:58:29",0.383663,"34A2","6B",0,90,1,5,2017-02-13 23:58:29,24044.9724998474,2017-02-13 23:59:48
"2015-6034170371415","2015-6034","02/10/2017 08:48:41",0.677391,"34A4","47",0,82,0,5,2017-02-10 08:48:41,NA,2017-02-10 08:50:00
"2015-6034170371415","2015-6034","02/14/2017 02:16:25",0.759303,"34A4","CB",0,122,37,5,2017-02-14 02:16:25,322064.081912041,2017-02-14 02:17:44
"2015-6034170371415","2015-6034","05/30/2017 15:57:15",0.817998,"34A6","C4",1,88,17,5,2017-05-30 15:57:15,NA,2017-05-30 15:58:34
"2015-6034170371415","2015-6034","02/11/2017 23:35:39",0.908193,"34A8","CE",0,80,0,5,2017-02-11 23:35:39,NA,2017-02-11 23:36:58
"2015-6034170371415","2015-6034","02/13/2017 20:02:45",0.538476,"34AC","F1",0,119,71,5,2017-02-13 20:02:45,NA,2017-02-13 20:04:04
"2015-6034170371415","2015-6034","02/12/2017 10:14:34",0.588583,"34AF","D9",0,80,0,5,2017-02-12 10:14:34,NA,2017-02-12 10:15:53
"2015-6034170371415","2015-6034","02/06/2017 23:16:45",0.468013,"34B1","07",0,82,0,5,2017-02-06 23:16:45,NA,2017-02-06 23:18:04
"2015-6034170371415","2015-6034","02/13/2017 11:07:38",0.518481,"34B1","46",0,130,63,5,2017-02-13 11:07:38,561053.050467968,2017-02-13 11:08:57
"2015-6034170371415","2015-6034","02/07/2017 03:07:14",0.54469,"34B4","4B",0,74,0,5,2017-02-07 03:07:14,NA,2017-02-07 03:08:33
"2015-6034170371415","2015-6034","02/09/2017 14:54:45",0.198028,"34BB","EB",0,94,5,5,2017-02-09 14:54:45,NA,2017-02-09 14:56:04
"2015-6034170371415","2015-6034","02/13/2017 15:16:53",0.274929,"34BB","87",0,115,32,5,2017-02-13 15:16:53,346928.076900959,2017-02-13 15:18:12
"2015-6034170371415","2015-6034","02/13/2017 19:51:35",0.543398,"34BB","34",0,107,45,5,2017-02-13 19:51:35,16482.2684688568,2017-02-13 19:52:54
"2015-6034170371415","2015-6034","02/12/2017 06:11:56",0.500333,"34BD","8F",0,86,0,5,2017-02-12 06:11:56,NA,2017-02-12 06:13:15
"2015-6034170371415","2015-6034","02/14/2017 06:17:39",0.584139,"34BD","D4",0,102,10,5,2017-02-14 06:17:39,173143.083806038,2017-02-14 06:18:58
"2015-6034170371415","2015-6034","02/12/2017 00:46:25",0.157668,"34C5","C7",0,91,0,5,2017-02-12 00:46:25,NA,2017-02-12 00:47:44
"2015-6034170371415","2015-6034","02/13/2017 23:48:21",0.529687,"34C5","55",0,109,0,5,2017-02-13 23:48:21,169316.372018814,2017-02-13 23:49:40
"2015-6034170371415","2015-6034","02/11/2017 01:47:35",0.840889,"34C9","79",0,92,0,5,2017-02-11 01:47:35,NA,2017-02-11 01:48:54
"2015-6034170371415","2015-6034","02/13/2017 20:23:20",0.232809,"34C9","91",0,119,55,5,2017-02-13 20:23:20,239744.39192009,2017-02-13 20:24:39
"2015-6034170371415","2015-6034","02/07/2017 04:29:42",0.825849,"34CA","C4",0,76,0,5,2017-02-07 04:29:42,NA,2017-02-07 04:31:01
"2015-6034170371415","2015-6034","02/09/2017 22:23:46",0.322524,"34CA","8F",0,78,0,5,2017-02-09 22:23:46,237243.496675014,2017-02-09 22:25:05
"2015-6034170371415","2015-6034","02/10/2017 02:13:09",0.625751,"34CA","C0",0,68,0,5,2017-02-10 02:13:09,13763.3032269478,2017-02-10 02:14:28
"2015-6034170371415","2015-6034","02/12/2017 13:37:53",0.158396,"34CB","F6",0,90,0,5,2017-02-12 13:37:53,NA,2017-02-12 13:39:12
"2015-6034170371415","2015-6034","02/07/2017 08:19:46",0.974748,"34CD","91",0,92,0,5,2017-02-07 08:19:46,NA,2017-02-07 08:21:05
"2015-6034170371415","2015-6034","02/09/2017 22:44:19",0.284493,"34CD","26",0,79,0,5,2017-02-09 22:44:19,224672.309745073,2017-02-09 22:45:38
"2015-6034170371415","2015-6034","02/13/2017 17:59:24",0.604308,"34CD","73",0,92,8,5,2017-02-13 17:59:24,328505.31981492,2017-02-13 18:00:43
"2015-6034170371415","2015-6034","02/06/2017 21:50:20",0.262023,"34D3","36",0,84,0,5,2017-02-06 21:50:20,NA,2017-02-06 21:51:39
"2015-6034170371415","2015-6034","02/07/2017 14:47:22",0.203105,"34D6","18",0,84,0,5,2017-02-07 14:47:22,NA,2017-02-07 14:48:41
"2015-6034170371415","2015-6034","02/11/2017 12:42:49",0.230417,"34D6","37",0,80,0,5,2017-02-11 12:42:49,338127.02731204,2017-02-11 12:44:08
"2015-6034170371415","2015-6034","02/13/2017 07:23:56",0.928785,"34D7","8E",0,89,8,5,2017-02-13 07:23:56,NA,2017-02-13 07:25:15
"2015-6034170371415","2015-6034","02/06/2017 21:52:16",0.031625,"34D9","32",0,92,0,5,2017-02-06 21:52:16,NA,2017-02-06 21:53:35
"2015-6034170371415","2015-6034","02/11/2017 15:40:21",0.213239,"34D9","EF",0,88,0,5,2017-02-11 15:40:21,409685.181613922,2017-02-11 15:41:40
"2015-6034170371415","2015-6034","02/11/2017 03:22:21",0.052108,"34DA","30",0,101,0,5,2017-02-11 03:22:21,NA,2017-02-11 03:23:40
"2015-6034170371415","2015-6034","02/13/2017 16:38:48",0.396535,"34DB","B8",0,100,26,5,2017-02-13 16:38:48,NA,2017-02-13 16:40:07
"2015-6034170371415","2015-6034","02/13/2017 00:39:40",0.301577,"34E5","EE",0,84,0,5,2017-02-13 00:39:40,NA,2017-02-13 00:40:59
"2015-6034170371415","2015-6034","02/13/2017 07:08:42",0.103423,"34EA","4A",0,82,16,5,2017-02-13 07:08:42,NA,2017-02-13 07:10:01
"2015-6034170371415","2015-6034","02/07/2017 21:01:48",0.073602,"34F5","C3",0,105,0,5,2017-02-07 21:01:48,NA,2017-02-07 21:03:07
"2015-6034170371415","2015-6034","02/07/2017 09:49:55",0.848556,"3509","64",0,99,0,5,2017-02-07 09:49:55,NA,2017-02-07 09:51:14
"2015-6034170371415","2015-6034","02/12/2017 07:01:33",0.946948,"350A","CD",0,82,0,5,2017-02-12 07:01:33,NA,2017-02-12 07:02:52
"2015-6034170371415","2015-6034","02/13/2017 01:28:59",0.651097,"350A","1F",0,86,0,5,2017-02-13 01:28:59,66445.7041490078,2017-02-13 01:30:18
"2015-6034170371415","2015-6034","02/11/2017 02:23:50",0.957284,"350B","61",0,88,0,5,2017-02-11 02:23:50,NA,2017-02-11 02:25:09
"2015-6034170371415","2015-6034","02/06/2017 18:26:33",0.878058,"3511","C5",0,80,0,5,2017-02-06 18:26:33,NA,2017-02-06 18:27:52
"2015-6034170371415","2015-6034","02/06/2017 17:25:38",0.191362,"3513","C3",0,88,0,5,2017-02-06 17:25:38,NA,2017-02-06 17:26:57
"2015-6034170371415","2015-6034","02/12/2017 19:52:32",0.883853,"3513","A0",0,81,0,5,2017-02-12 19:52:32,527214.692491055,2017-02-12 19:53:51
"2015-6034170371415","2015-6034","02/10/2017 16:31:58",0.108578,"3514","57",0,104,8,5,2017-02-10 16:31:58,NA,2017-02-10 16:33:17
"2015-6034170371415","2015-6034","02/12/2017 07:51:35",0.059549,"3514","2E",0,76,0,5,2017-02-12 07:51:35,141576.950971127,2017-02-12 07:52:54
