"Detection","RecSN","dtf","Hex","Tilt","Volt","Temp","Pres","Amp","Freq","Thresh","nbw","snr","Valid","nPRI","tdiff","winmax"
"  84046","15-6034",2017-02-13 11:06:50,"3149",91.1,3.95,17.2,0,109,-2264,100,56,5.8,0,5,37.7035200595856,2017-02-13 11:08:09
"  54222","15-6034",2017-02-11 20:19:56,"3215",90.9,3.96,21.1,0,88,1901,100,0,18.9,0,5,NA,2017-02-11 20:21:15
"  87069","15-6034",2017-02-13 12:27:15,"3215",92.3,3.96,19.4,0,99,353,100,5,19.9,0,5,144439.338958979,2017-02-13 12:28:34
"  42192","15-6034",2017-02-10 16:19:26,"3229",91.1,3.96,21.5,0,80,-104,100,8,18.1,0,5,NA,2017-02-10 16:20:45
" 152470","15-6034",2017-04-19 10:01:21,"3229",31.6,3.52,15.9,0,564,-424,100,310,7.1,1,5,5852515.33203101,2017-04-19 10:02:40
" 131534","15-6034",2017-02-14 01:15:44,"322A",90.8,3.95,14.4,0,93,-2337,100,7,19.4,0,5,NA,2017-02-14 01:17:03
" 133680","15-6034",2017-02-14 02:17:37,"322D",90.5,3.95,14.1,0,112,-1254,100,46,7.7,0,5,NA,2017-02-14 02:18:56
"  61296","15-6034",2017-02-12 05:17:15,"3235",91,3.96,19.5,0,101,-2462,100,0,20.1,0,5,NA,2017-02-12 05:18:34
"  81281","15-6034",2017-02-13 10:13:49,"3235",96.7,3.95,13.3,0,135,-585,100,32,12.5,0,5,104193.113342047,2017-02-13 10:15:08
" 122033","15-6034",2017-02-13 20:20:23,"3235",90,3.94,17.9,0,115,-261,100,57,6.1,0,5,36394.0951240063,2017-02-13 20:21:42
" 124946","15-6034",2017-02-13 20:23:58,"3235",89.8,3.95,17.4,0,118,331,100,61,5.7,0,5,215.651294946671,2017-02-13 20:25:17
"  18089","15-6034",2017-02-07 19:20:04,"3245",96.3,4,21.1,0,81,-507,100,2,18.2,0,5,NA,2017-02-07 19:21:23
"  38490","15-6034",2017-02-10 07:26:13,"3245",91.1,3.97,20.5,0,86,128,100,0,18.7,0,5,216368.56398201,2017-02-10 07:27:32
" 111677","15-6034",2017-02-13 20:08:50,"3245",83.2,3.96,17.8,0,127,385,100,55,7.3,0,5,304957.752767086,2017-02-13 20:10:09
" 122416","15-6034",2017-02-13 20:20:49,"3245",90,3.94,18.4,0,123,-1915,100,58,6.5,0,5,718.820380926132,2017-02-13 20:22:08
"  29857","15-6034",2017-02-09 17:55:49,"3249",90.9,3.97,21.4,0,116,-1785,100,9,21.3,0,5,NA,2017-02-09 17:57:08
"  83479","15-6034",2017-02-13 11:06:27,"3249",89.3,3.96,17.3,0,110,-467,100,58,5.6,0,5,321037.554037094,2017-02-13 11:07:46
"  86324","15-6034",2017-02-13 11:48:01,"3249",92.2,3.95,17.7,0,92,-749,100,6,19.3,0,5,2494.2287569046,2017-02-13 11:49:20
" 104142","15-6034",2017-02-13 20:02:09,"3249",93.5,3.95,17.2,0,100,-1333,100,62,4.2,0,5,29648.0781359673,2017-02-13 20:03:28
"  54707","15-6034",2017-02-11 20:59:54,"324B",91.1,3.96,21.2,0,80,1202,100,0,18.1,0,5,NA,2017-02-11 21:01:13
"  57731","15-6034",2017-02-12 00:50:55,"324B",91.1,3.96,19.9,0,86,-2763,100,0,18.7,0,5,13861.1111760139,2017-02-12 00:52:14
"  12434","15-6034",2017-02-07 05:47:44,"324D",96.1,4,20.8,0,86,1628,100,0,18.7,0,5,NA,2017-02-07 05:49:03
" 105349","15-6034",2017-02-13 20:03:32,"324D",89.1,3.95,17.7,0,116,-2463,100,74,3.9,0,5,569748.244712114,2017-02-13 20:04:51
" 143941","15-6034",2017-02-14 04:00:00,"3251",90.3,3.96,13.1,0,91,725,100,8,19.2,0,5,NA,2017-02-14 04:01:19
"  24357","15-6034",2017-02-09 06:19:44,"3252",96.4,3.97,21.2,0,84,64,100,1,18.5,0,5,NA,2017-02-09 06:21:03
"  77447","15-6034",2017-02-13 07:35:29,"3252",94,3.94,16.4,0,86,-2412,100,16,14.6,0,5,350145.108968019,2017-02-13 07:36:48
"  37238","15-6034",2017-02-10 05:38:06,"3253",91.2,3.97,20.6,0,99,470,100,0,19.9,0,5,NA,2017-02-10 05:39:25
" 152567","15-6034",2017-04-24 14:23:06,"3253",20.1,3.5,17.7,0,908,225,100,359,10,1,5,50.3598959445953,2017-04-24 14:24:25
" 152568","15-6034",2017-04-24 14:23:16,"3253",33.1,3.5,17.6,0,690,-192,100,421,6.2,1,5,10.069277048111,2017-04-24 14:24:35
" 152569","15-6034",2017-04-24 14:23:36,"3253",34.6,3.5,17.8,0,957,557,100,421,9.1,1,5,20.1460509300232,2017-04-24 14:24:55
" 152570","15-6034",2017-04-24 14:23:41,"3253",32.7,3.5,17.8,0,1478,-221,100,455,12.2,1,5,5.0378360748291,2017-04-24 14:25:00
"  10490","15-6034",2017-02-07 03:27:40,"3255",96.2,4,20.9,0,73,121,100,0,17.3,0,5,NA,2017-02-07 03:28:59
"  39540","15-6034",2017-02-10 09:24:19,"3255",91.1,3.97,20.1,0,86,2352,100,0,18.7,0,5,280598.901466131,2017-02-10 09:25:38
"  44334","15-6034",2017-02-11 02:26:34,"3255",91.1,3.96,20.7,0,75,-1720,100,0,17.5,0,5,61334.2873628139,2017-02-11 02:27:53
" 147625","15-6034",2017-02-14 06:05:16,"3255",90.6,3.95,12,0,91,2777,100,12,17.6,0,5,272322.081061125,2017-02-14 06:06:35
"  13091","15-6034",2017-02-07 06:44:28,"3257",96.4,4.01,20.8,0,78,440,100,0,17.8,0,5,NA,2017-02-07 06:45:47
"  83009","15-6034",2017-02-13 11:06:07,"3259",90.1,3.95,17,0,129,-1610,100,59,6.8,0,5,NA,2017-02-13 11:07:26
"  96368","15-6034",2017-02-13 16:31:54,"3259",89.9,3.95,20.7,0,113,1029,100,23,13.8,0,5,19546.9464430809,2017-02-13 16:33:13
" 148970","15-6034",2017-02-14 09:15:35,"3259",89.7,3.94,10.9,0,110,-1352,100,16,16.7,0,5,60220.8457920551,2017-02-14 09:16:54
" 152023","15-6034",2017-04-06 14:40:36,"3259",25.4,3.61,16.5,0,546,1176,100,243,9,1,5,4425901.21875787,2017-04-06 14:41:55
"  93672","15-6034",2017-02-13 15:18:50,"325A",94.6,3.95,21.6,0,121,214,100,33,11.3,0,5,NA,2017-02-13 15:20:09
"  94012","15-6034",2017-02-13 15:20:23,"325A",92.5,3.96,22.4,0,90,1726,100,23,11.9,0,5,93.8487360477448,2017-02-13 15:21:42
" 129552","15-6034",2017-02-13 23:23:10,"325A",90.5,3.93,15.5,0,96,630,100,0,19.6,0,5,28966.5156679153,2017-02-13 23:24:29
" 115012","15-6034",2017-02-13 20:11:56,"325B",89.8,3.96,17.9,0,124,-2476,100,57,6.8,0,5,NA,2017-02-13 20:13:15
"  90463","15-6034",2017-02-13 14:41:16,"325D",90.1,3.95,21,0,106,-1773,100,15,17,0,5,NA,2017-02-13 14:42:35
"  95678","15-6034",2017-02-13 16:22:34,"325D",89.9,3.95,21.8,0,122,580,100,23,14.5,0,5,6078.06529903412,2017-02-13 16:23:53
"  31055","15-6034",2017-02-09 18:13:36,"3265",91,3.98,20.9,0,83,61,100,9,18.4,0,5,NA,2017-02-09 18:14:55
"  40779","15-6034",2017-02-10 13:15:45,"3265",91,3.98,21.4,0,87,-2321,100,8,18.8,0,5,68529.2762060165,2017-02-10 13:17:04
"  75301","15-6034",2017-02-13 05:26:00,"3265",91.2,3.96,19.1,0,74,305,100,0,17.4,0,5,231014.732827187,2017-02-13 05:27:19
"   7752","15-6034",2017-02-06 23:39:57,"3269",96.3,3.99,21.2,0,84,2342,100,0,18.5,0,5,NA,2017-02-06 23:41:16
"  12585","15-6034",2017-02-07 05:57:55,"3269",96.2,3.99,21,0,91,2383,100,0,19.2,0,5,22677.7585201263,2017-02-07 05:59:14
"  84347","15-6034",2017-02-13 11:07:02,"3269",91.1,3.94,17.3,0,118,634,100,63,5.5,0,5,536947.021875858,2017-02-13 11:08:21
" 110524","15-6034",2017-02-13 20:07:54,"3269",91.3,3.95,17.5,0,128,185,100,48,8.5,0,5,32452.0138270855,2017-02-13 20:09:13
"  92967","15-6034",2017-02-13 15:17:20,"326D",90.4,3.95,21.4,0,101,2441,100,31,10.3,0,5,NA,2017-02-13 15:18:39
" 152033","15-6034",2017-04-07 10:40:38,"326D",32.3,3.6,15.2,0,324,593,100,140,9.2,1,5,4562598.34277701,2017-04-07 10:41:57
"  84832","15-6034",2017-02-13 11:07:26,"3285",91.1,3.95,17.2,0,118,409,100,61,5.7,0,5,NA,2017-02-13 11:08:45
"  37099","15-6034",2017-02-10 05:24:14,"3289",91,3.97,20.9,0,79,-2475,100,0,18,0,5,NA,2017-02-10 05:25:33
"  49344","15-6034",2017-02-11 10:38:33,"3289",91,3.97,20.3,0,99,-1865,100,0,19.9,0,5,105258.390503883,2017-02-11 10:39:52
"  54605","15-6034",2017-02-11 20:52:44,"3289",91,3.96,20.2,0,67,-270,100,0,16.5,0,5,36851.7041721344,2017-02-11 20:54:03
"  99180","15-6034",2017-02-13 17:03:05,"3289",89.8,3.95,20.1,0,97,-2085,100,24,12.1,0,5,159020.508276939,2017-02-13 17:04:24
" 151020","15-6034",2017-02-15 02:03:20,"3289",66.8,3.94,12.4,0,932,-2051,100,2969,-99,1,5,118814.803233862,2017-02-15 02:04:39
"  23940","15-6034",2017-02-09 05:32:53,"328B",96.1,3.99,20.8,0,102,-1875,100,0,20.2,0,5,NA,2017-02-09 05:34:12
"  27825","15-6034",2017-02-09 13:06:07,"328B",90.9,3.98,22.3,0,89,829,100,8,19,0,5,27193.4205698967,2017-02-09 13:07:26
"  38149","15-6034",2017-02-10 06:54:38,"328B",91.1,3.97,20.5,0,72,-1997,100,0,17.1,0,5,64110.7074770927,2017-02-10 06:55:57
"  77965","15-6034",2017-02-13 07:42:40,"328B",94.1,3.95,16,0,107,-2254,100,60,5,0,5,262082.192187071,2017-02-13 07:43:59
" 151430","15-6034",2017-04-02 08:48:27,"328B",23.8,3.65,15.3,0,751,1806,100,531,6.1,1,5,4151147.15147877,2017-04-02 08:49:46
" 151471","15-6034",2017-04-03 11:52:14,"328D",33.9,3.64,16.3,0,525,285,100,334,5.9,1,5,NA,2017-04-03 11:53:33
"  91201","15-6034",2017-02-13 15:10:58,"3292",89.7,3.95,21.3,0,118,2444,100,41,9.2,0,5,NA,2017-02-13 15:12:17
" 107834","15-6034",2017-02-13 20:05:41,"3292",88.7,3.94,18.3,0,130,-441,100,69,5.5,0,5,17683.4492211342,2017-02-13 20:07:00
" 152592","15-6034",2017-04-27 19:02:09,"3292",29,3.47,17.7,0,730,487,100,454,6.1,1,5,60.0263860225677,2017-04-27 19:03:28
"  43612","15-6034",2017-02-11 00:36:09,"3293",91.1,3.97,21.2,0,98,2008,100,0,19.8,0,5,NA,2017-02-11 00:37:28
"  10952","15-6034",2017-02-07 04:10:58,"3296",96.2,4.01,21.1,0,100,-2198,100,0,20,0,5,NA,2017-02-07 04:12:17
"  83673","15-6034",2017-02-13 11:06:34,"3296",85.3,3.95,16.9,0,122,1748,100,63,5.7,0,5,543336.21315217,2017-02-13 11:07:53
"  82661","15-6034",2017-02-13 11:05:41,"3299",83.6,3.94,17.3,0,126,2381,100,54,7.4,0,5,NA,2017-02-13 11:07:00
" 113032","15-6034",2017-02-13 20:09:56,"3299",90.3,3.94,17.9,0,106,259,100,55,5.7,0,5,32655.9276089668,2017-02-13 20:11:15
"   5838","15-6034",2017-02-06 21:29:14,"329A",96.1,4.01,21,0,86,35,100,0,18.7,0,5,NA,2017-02-06 21:30:33
" 131223","15-6034",2017-02-14 00:52:35,"329A",90.2,3.96,14.8,0,110,2230,100,8,20.8,0,5,617000.422338009,2017-02-14 00:53:54
"  62936","15-6034",2017-02-12 07:22:50,"329B",91.3,3.95,19.9,0,93,-1804,100,0,19.4,0,5,NA,2017-02-12 07:24:09
"  79271","15-6034",2017-02-13 08:50:27,"329B",96.8,3.94,13.3,0,106,-2264,100,15,17,0,5,91656.5463058949,2017-02-13 08:51:46
" 123411","15-6034",2017-02-13 20:22:01,"329B",90,3.95,17.2,0,118,-1905,100,53,7,0,5,41494.429156065,2017-02-13 20:23:20
"  20394","15-6034",2017-02-08 04:41:45,"329D",96.1,4,21.5,0,94,-1650,100,0,19.5,0,5,NA,2017-02-08 04:43:04
" 151282","15-6034",2017-03-31 04:45:36,"329D",36.3,3.67,14.9,0,515,1264,100,498,2.2,1,5,4406631.52871799,2017-03-31 04:46:55
" 151283","15-6034",2017-03-31 04:46:42,"329D",31.4,3.67,15.2,0,534,1060,100,435,3.7,1,5,65.1711890697479,2017-03-31 04:48:01
" 151284","15-6034",2017-03-31 04:46:52,"329D",31.4,3.67,15.2,0,597,571,100,586,3.3,1,5,10.0230860710144,2017-03-31 04:48:11
" 151300","15-6034",2017-03-31 04:50:47,"329D",41.3,3.68,14.9,0,771,522,100,492,5.8,1,5,65.2327442169189,2017-03-31 04:52:06
"  46493","15-6034",2017-02-11 06:26:06,"32A1",91.3,3.96,20,0,95,-2027,100,0,19.6,0,5,NA,2017-02-11 06:27:25
"  75479","15-6034",2017-02-13 05:38:41,"32A1",91,3.96,19.3,0,76,145,100,0,17.6,0,5,169954.898654938,2017-02-13 05:40:00
" 152192","15-6034",2017-04-10 18:01:20,"32A1",36.1,3.58,15.9,0,365,768,100,174,8.4,1,5,4882959.70422006,2017-04-10 18:02:39
" 127259","15-6034",2017-02-13 20:27:52,"32A2",89.8,3.94,17.7,0,128,-329,100,52,7.8,0,5,NA,2017-02-13 20:29:11
"  69554","15-6034",2017-02-12 21:14:49,"32A6",91,3.95,20.5,0,94,-1910,100,0,19.5,0,5,NA,2017-02-12 21:16:08
" 151750","15-6034",2017-04-04 21:50:18,"32A6",35,3.63,17.2,0,767,177,100,257,11.4,1,5,4408529.04060292,2017-04-04 21:51:37
" 151751","15-6034",2017-04-04 21:50:23,"32A6",31.6,3.63,16.5,0,398,190,100,267,5.4,1,5,5.04859209060669,2017-04-04 21:51:42
"  13903","15-6034",2017-02-07 07:55:25,"32A8",96.4,4,21.1,0,72,-1770,100,0,17.1,0,5,NA,2017-02-07 07:56:44
" 107843","15-6034",2017-02-13 20:05:41,"32A9",88.7,3.94,18.3,0,110,-2809,100,65,4.6,0,5,NA,2017-02-13 20:07:00
" 132085","15-6034",2017-02-14 01:41:58,"32A9",90.2,3.95,14.8,0,94,524,100,8,19.5,0,5,20177.1471838951,2017-02-14 01:43:17
" 152659","15-6034",2017-05-12 23:53:02,"32A9",30.6,3.41,17.9,0,432,-104,100,132,12.2,1,5,7596663.41456604,2017-05-12 23:54:21
" 152669","15-6034",2017-05-12 23:56:07,"32A9",27.7,3.42,18,0,768,-464,100,109,18.9,1,5,9.98570895195007,2017-05-12 23:57:26
" 108784","15-6034",2017-02-13 20:06:32,"32AC",89.7,3.95,18.1,0,142,-2276,100,61,7.3,0,5,NA,2017-02-13 20:07:51
"  91226","15-6034",2017-02-13 15:11:06,"32AE",88.9,3.95,21.3,0,130,2835,100,41,10,0,5,NA,2017-02-13 15:12:25
" 129650","15-6034",2017-02-13 23:30:28,"32AE",90.4,3.95,15.2,0,76,-2680,100,0,17.6,0,5,29962.2027788162,2017-02-13 23:31:47
"  11773","15-6034",2017-02-07 05:04:17,"32B1",96.5,3.99,20.9,0,78,-2396,100,0,17.8,0,5,NA,2017-02-07 05:05:36
"  16982","15-6034",2017-02-07 17:02:22,"32B1",96.4,4,21.7,0,96,-2105,100,5,19.6,0,5,43084.9629359245,2017-02-07 17:03:41
"  69834","15-6034",2017-02-12 21:42:51,"32B1",91,3.95,20.3,0,80,1883,100,0,18.1,0,5,448829.04428196,2017-02-12 21:44:10
" 152723","15-6034",2017-05-22 16:28:26,"32B2",34.5,3.34,22.9,0,86,1835,100,16,14.6,1,5,4203932.60608315,2017-05-22 16:29:45
"  24841","15-6034",2017-02-09 07:13:44,"32B3",96.3,3.98,21.3,0,102,-168,100,0,20.2,0,5,NA,2017-02-09 07:15:03
" 113427","15-6034",2017-02-13 20:10:21,"32B3",94.1,3.94,17.9,0,108,-1397,100,54,6,0,5,392197.111179113,2017-02-13 20:11:40
" 152123","15-6034",2017-04-09 05:04:37,"32B3",20.5,3.59,14,0,387,484,100,195,7.9,1,5,4697656.16898608,2017-04-09 05:05:56
" 152151","15-6034",2017-04-09 05:09:10,"32B3",31.3,3.62,14.2,0,463,346,100,128,13.1,1,5,25.2403969764709,2017-04-09 05:10:29
"  94185","15-6034",2017-02-13 15:22:12,"32B4",90,3.95,21.4,0,131,2501,100,20,16.3,0,5,NA,2017-02-13 15:23:31
"  98541","15-6034",2017-02-13 16:54:41,"32B4",89.7,3.95,20.4,0,110,660,100,24,13.2,0,5,5549.02079486847,2017-02-13 16:56:00
"   3529","15-6034",2017-02-06 19:02:03,"32B6",96.1,4.01,21.2,0,78,1662,100,0,17.8,0,5,NA,2017-02-06 19:03:22
"  19055","15-6034",2017-02-07 20:53:11,"32B6",96.2,4,21.3,0,84,-1738,100,0,18.5,0,5,93067.5442900658,2017-02-07 20:54:30
"  67003","15-6034",2017-02-12 12:56:21,"32B6",91.1,3.95,20.4,0,91,2462,100,0,19.2,0,5,403390.534405947,2017-02-12 12:57:40
" 101680","15-6034",2017-02-13 19:51:19,"32B7",94.7,3.95,17.5,0,114,2350,100,42,8.7,0,5,NA,2017-02-13 19:52:38
"  49470","15-6034",2017-02-11 10:54:18,"32B9",91.1,3.95,20.4,0,76,2346,100,0,17.6,0,5,NA,2017-02-11 10:55:37
"  81732","15-6034",2017-02-13 10:22:25,"32B9",91.6,3.95,14.2,0,139,1667,100,78,5,0,5,170886.436952829,2017-02-13 10:23:44
"  29332","15-6034",2017-02-09 17:47:45,"32BA",91,3.98,21.2,0,107,-1639,100,8,20.6,0,5,NA,2017-02-09 17:49:04
"  50220","15-6034",2017-02-11 12:00:31,"32BA",91.1,3.96,20.7,0,79,37,100,0,18,0,5,151966.599374771,2017-02-11 12:01:50
" 108803","15-6034",2017-02-13 20:06:33,"32BA",89.7,3.95,18.1,0,120,1644,100,58,6.3,0,5,201961.18504715,2017-02-13 20:07:52
"  47352","15-6034",2017-02-11 07:54:03,"32BB",91.3,3.97,19.9,0,83,-2585,100,0,18.4,0,5,NA,2017-02-11 07:55:22
"  85698","15-6034",2017-02-13 11:10:47,"32BB",92.6,3.95,17.1,0,106,-2117,100,48,6.9,0,5,184603.206641912,2017-02-13 11:12:06
" 145057","15-6034",2017-02-14 04:44:48,"32BB",90.5,3.95,12.1,0,87,-2350,100,7,18.8,0,5,63241.7365779877,2017-02-14 04:46:07
"   4786","15-6034",2017-02-06 20:22:32,"32BD",96.5,4.01,21.2,0,74,-2333,100,0,17.4,0,5,NA,2017-02-06 20:23:51
"  22528","15-6034",2017-02-08 23:11:02,"32BD",96.3,3.99,21.3,0,108,1989,100,0,20.7,0,5,182910.398817062,2017-02-08 23:12:21
" 145142","15-6034",2017-02-14 04:47:25,"32BD",90.3,3.94,12.3,0,91,-32,100,8,19.2,1,5,452182.677345037,2017-02-14 04:48:44
"   1322","15-6034",2017-02-06 16:26:02,"32C9",96.3,4.03,21.7,0,76,-190,100,4,17.6,0,5,NA,2017-02-06 16:27:21
"  66569","15-6034",2017-02-12 12:11:45,"32CA",91,3.95,20.8,0,74,2172,100,0,17.4,0,5,NA,2017-02-12 12:13:04
" 152577","15-6034",2017-04-27 10:44:16,"32CA",23.1,3.48,16.9,0,867,-338,100,562,6.9,1,5,6388351.71690011,2017-04-27 10:45:35
"  12494","15-6034",2017-02-07 05:51:08,"32CB",96.3,4.01,21.1,0,80,-275,100,0,18.1,0,5,NA,2017-02-07 05:52:27
"  34668","15-6034",2017-02-10 01:45:05,"32CB",91.2,3.97,20.6,0,84,-566,100,0,18.5,0,5,244436.70123291,2017-02-10 01:46:24
"  43780","15-6034",2017-02-11 01:32:32,"32CB",91.1,3.97,21.1,0,94,-1569,100,0,19.5,0,5,85647.7629890442,2017-02-11 01:33:51
" 111759","15-6034",2017-02-13 20:08:54,"32CB",83.2,3.96,17.8,0,118,-2340,100,57,6.3,0,5,239781.827528,2017-02-13 20:10:13
"  44208","15-6034",2017-02-11 02:14:17,"32CD",91.1,3.97,20.7,0,88,-2617,100,0,18.9,0,5,NA,2017-02-11 02:15:36
"  97388","15-6034",2017-02-13 16:41:53,"32CD",89.8,3.95,21,0,120,1831,100,27,13,0,5,224856.12562418,2017-02-13 16:43:12
" 152294","15-6034",2017-04-12 11:28:01,"32CD",32.5,3.57,16.3,0,1188,-373,100,194,17.7,1,5,4992368.20317984,2017-04-12 11:29:20
" 152308","15-6034",2017-04-12 11:31:56,"32CD",35.4,3.57,16.5,0,620,-493,100,270,9.2,1,5,79.9264888763428,2017-04-12 11:33:15
" 152309","15-6034",2017-04-12 11:32:01,"32CD",35.4,3.57,16.5,0,715,-532,100,298,9.5,1,5,4.99344992637634,2017-04-12 11:33:20
" 152310","15-6034",2017-04-12 11:32:06,"32CD",35.4,3.57,16.5,0,974,-221,100,274,13,1,5,4.99427008628845,2017-04-12 11:33:25
" 152311","15-6034",2017-04-12 11:32:36,"32CD",32.8,3.56,16.4,0,443,-568,100,245,7.1,1,5,29.9875679016113,2017-04-12 11:33:55
"    395","15-6034",2017-02-06 15:15:21,"32D2",96.2,4.02,21.3,0,81,-581,100,8,18.2,0,5,NA,2017-02-06 15:16:40
"  74668","15-6034",2017-02-13 04:40:37,"32D2",91,3.94,19.9,0,77,-1563,100,0,17.7,0,5,566716.068120003,2017-02-13 04:41:56
"  92139","15-6034",2017-02-13 15:15:21,"32D4",90.4,3.95,21.4,0,110,-2229,100,47,7.4,0,5,NA,2017-02-13 15:16:40
" 111088","15-6034",2017-02-13 20:08:22,"32D5",90.2,3.94,17.8,0,113,1532,100,46,7.8,0,5,NA,2017-02-13 20:09:41
" 132737","15-6034",2017-02-14 02:15:48,"32D5",90.2,3.95,14.4,0,112,2536,100,31,11.2,0,5,22046.3711760044,2017-02-14 02:17:07
"  65947","15-6034",2017-02-12 11:30:47,"32D6",91.2,3.94,20.4,0,76,-2223,100,0,17.6,0,5,NA,2017-02-12 11:32:06
"  12952","15-6034",2017-02-07 06:35:20,"32D9",96.3,4,21.1,0,77,-2126,100,0,17.7,0,5,NA,2017-02-07 06:36:39
"  54499","15-6034",2017-02-11 20:45:20,"32DA",91.1,3.96,20.9,0,83,1676,100,0,18.4,0,5,NA,2017-02-11 20:46:39
"  37945","15-6034",2017-02-10 06:29:29,"32DB",91,3.98,20.6,0,76,2048,100,0,17.6,0,5,NA,2017-02-10 06:30:48
"  79486","15-6034",2017-02-13 09:02:56,"32DD",93.3,3.96,13.7,0,145,923,100,42,10.8,0,5,NA,2017-02-13 09:04:15
"  34503","15-6034",2017-02-10 01:29:00,"32E5",91,3.98,20.8,0,82,-2578,100,0,18.3,0,5,NA,2017-02-10 01:30:19
"  77536","15-6034",2017-02-13 07:41:32,"3315",93.9,3.95,15.5,0,118,181,100,39,9.6,0,5,NA,2017-02-13 07:42:51
"  95300","15-6034",2017-02-13 15:58:39,"3315",88.6,3.94,21.8,0,110,722,100,50,6.8,0,5,29827.804708004,2017-02-13 15:59:58
"  91109","15-6034",2017-02-13 15:10:41,"3325",89.9,3.95,21.2,0,132,-2103,100,40,10.4,0,5,NA,2017-02-13 15:12:00
"  97223","15-6034",2017-02-13 16:40:46,"3325",89.8,3.95,20.6,0,115,605,100,33,10.8,0,5,5405.60874199867,2017-02-13 16:42:05
" 106026","15-6034",2017-02-13 20:04:14,"3325",87.8,3.96,17.5,0,121,-2281,100,65,5.4,0,5,12207.3696188927,2017-02-13 20:05:33
"  13574","15-6034",2017-02-07 07:30:43,"3329",96.2,4,21,0,74,2756,100,0,17.4,0,5,NA,2017-02-07 07:32:02
"  39219","15-6034",2017-02-10 08:55:16,"3329",91.1,3.98,20,0,82,373,100,0,18.3,0,5,264273.52606082,2017-02-10 08:56:35
"  28434","15-6034",2017-02-09 13:14:57,"332B",91.1,3.98,22.4,0,106,1563,100,10,20.5,0,5,NA,2017-02-09 13:16:16
" 127541","15-6034",2017-02-13 20:57:57,"332B",90,3.95,16.8,0,92,-2222,100,5,19.3,0,5,373379.842472076,2017-02-13 20:59:16
" 131668","15-6034",2017-02-14 01:20:53,"332B",90.4,3.94,13.8,0,96,-2010,100,8,19.6,0,5,15775.7728459835,2017-02-14 01:22:12
" 152687","15-6034",2017-05-19 01:06:55,"3335",26.4,3.38,18.2,0,112,-2401,100,29,11.7,1,5,NA,2017-05-19 01:08:14
"  84477","15-6034",2017-02-13 11:07:07,"3349",91.1,3.94,17.3,0,117,-2117,100,63,5.4,0,5,NA,2017-02-13 11:08:26
" 124016","15-6034",2017-02-13 20:22:46,"334A",89.8,3.95,18,0,143,-305,100,57,8,0,5,NA,2017-02-13 20:24:05
"  18370","15-6034",2017-02-07 19:47:17,"334B",96.4,4,22,0,95,1765,100,1,19.6,0,5,NA,2017-02-07 19:48:36
"  33141","15-6034",2017-02-09 23:30:25,"334B",91.3,3.96,20.6,0,84,-2606,100,0,18.5,0,5,186187.435171127,2017-02-09 23:31:44
"  65215","15-6034",2017-02-12 10:15:11,"334B",90.8,3.96,20.1,0,100,-424,100,0,20,0,5,211485.80332303,2017-02-12 10:16:30
"    780","15-6034",2017-02-06 15:39:59,"334D",96.4,4.01,22.8,0,92,-1798,100,7,19.3,0,5,NA,2017-02-06 15:41:18
"  65842","15-6034",2017-02-12 11:23:37,"334D",90.9,3.96,20.5,0,77,-96,100,0,17.7,0,5,503018.102092981,2017-02-12 11:24:56
" 114932","15-6034",2017-02-13 20:11:52,"334D",89.8,3.96,17.9,0,140,-2737,100,48,9.3,0,5,118095.20085907,2017-02-13 20:13:11
"  54686","15-6034",2017-02-11 20:58:32,"3351",90.9,3.96,20.3,0,82,-2593,100,0,18.3,0,5,NA,2017-02-11 20:59:51
"  68743","15-6034",2017-02-12 20:18:22,"3351",90.9,3.96,20.2,0,73,-1990,100,0,17.3,0,5,83990.6889941692,2017-02-12 20:19:41
" 116188","15-6034",2017-02-13 20:13:02,"3351",89.8,3.95,17.9,0,116,-1379,100,53,6.8,0,5,86079.6335458755,2017-02-13 20:14:21
"   9591","15-6034",2017-02-07 02:03:30,"3352",96.2,4,21.7,0,72,-1693,100,0,17.1,0,5,NA,2017-02-07 02:04:49
" 132779","15-6034",2017-02-14 02:15:58,"3352",90.3,3.95,14,0,121,1596,100,35,10.8,0,5,605548.163432121,2017-02-14 02:17:17
" 115993","15-6034",2017-02-13 20:12:50,"3353",90,3.95,18.1,0,115,-599,100,56,6.3,0,5,NA,2017-02-13 20:14:09
"  74761","15-6034",2017-02-13 04:47:54,"3354",91,3.95,19.6,0,86,1941,100,0,18.7,0,5,NA,2017-02-13 04:49:13
" 151859","15-6034",2017-04-05 05:41:59,"3354",28.7,3.61,16.6,0,498,13,100,270,7.3,1,5,4409644.92604995,2017-04-05 05:43:18
" 151860","15-6034",2017-04-05 05:42:04,"3354",28.7,3.61,16.6,0,577,635,100,272,8.5,1,5,5.0683159828186,2017-04-05 05:43:23
" 151861","15-6034",2017-04-05 05:42:19,"3354",30.5,3.62,16.2,0,452,25,100,279,6.1,1,5,15.2140510082245,2017-04-05 05:43:38
" 151875","15-6034",2017-04-05 05:46:17,"3354",37.1,3.62,16.5,0,494,56,100,261,7.5,1,5,55.8008110523224,2017-04-05 05:47:36
" 151876","15-6034",2017-04-05 05:46:33,"3354",23.2,3.62,16.5,0,667,-3,100,295,9,1,5,15.2181360721588,2017-04-05 05:47:52
"    244","15-6034",2017-02-06 15:05:03,"3356",96.2,4.02,21.5,0,89,-657,100,8,19,0,5,NA,2017-02-06 15:06:22
