"Filename","RecSN","DT","FracSec","Hex","CRC","validFlag","TagAmp","NBW","nPRI","dtf","tdiff","winmax"
"2015-6034170371415","2015-6034","04/02/2017 08:50:52",0.000936,"328B","B0",1,772,500,5,2017-04-02 08:50:52,29.9187650680542,2017-04-02 08:52:11
"2015-6034170371415","2015-6034","04/02/2017 08:49:47",0.203269,"328B","B0",1,2419,472,5,2017-04-02 08:49:47,79.7357621192932,2017-04-02 08:51:06
"2015-6034170371415","2015-6034","04/03/2017 11:53:55",0.749702,"328D","6D",1,1076,320,5,2017-04-03 11:53:55,20.1470010280609,2017-04-03 11:55:14
"2015-6034170371415","2015-6034","04/03/2017 11:54:00",0.787494,"328D","6D",1,791,381,5,2017-04-03 11:54:00,5.03779196739197,2017-04-03 11:55:19
"2015-6034170371415","2015-6034","04/03/2017 11:54:31",0.007906,"328D","6D",1,1689,301,5,2017-04-03 11:54:31,30.2204120159149,2017-04-03 11:55:50
"2015-6034170371415","2015-6034","04/03/2017 11:54:41",0.079069,"328D","6D",1,903,341,5,2017-04-03 11:54:41,10.0711629390717,2017-04-03 11:56:00
"2015-6034170371415","2015-6034","04/03/2017 11:54:51",0.152397,"328D","6D",1,545,348,5,2017-04-03 11:54:51,10.0733280181885,2017-04-03 11:56:10
"2015-6034170371415","2015-6034","04/03/2017 11:54:56",0.193501,"328D","6D",1,468,411,5,2017-04-03 11:54:56,5.04110407829285,2017-04-03 11:56:15
"2015-6034170371415","2015-6034","04/03/2017 11:55:01",0.229022,"328D","6D",1,1710,356,5,2017-04-03 11:55:01,5.03552103042603,2017-04-03 11:56:20
"2015-6034170371415","2015-6034","04/03/2017 11:55:06",0.265432,"328D","6D",1,1813,368,5,2017-04-03 11:55:06,5.03640985488892,2017-04-03 11:56:25
"2015-6034170371415","2015-6034","04/03/2017 11:55:11",0.302816,"328D","6D",1,1480,397,5,2017-04-03 11:55:11,5.03738403320312,2017-04-03 11:56:30
"2015-6034170371415","2015-6034","04/03/2017 11:55:16",0.340286,"328D","6D",1,3330,339,5,2017-04-03 11:55:16,5.03568005561829,2017-04-03 11:56:35
"2015-6034170371415","2015-6034","04/03/2017 11:55:21",0.379072,"328D","6D",1,1838,377,5,2017-04-03 11:55:21,5.03878593444824,2017-04-03 11:56:40
"2015-6034170371415","2015-6034","04/03/2017 11:55:26",0.420397,"328D","6D",1,2542,369,5,2017-04-03 11:55:26,5.04132509231567,2017-04-03 11:56:45
"2015-6034170371415","2015-6034","04/03/2017 11:55:31",0.461558,"328D","6D",1,2473,445,5,2017-04-03 11:55:31,5.04116106033325,2017-04-03 11:56:50
"2015-6034170371415","2015-6034","04/03/2017 11:55:36",0.50249,"328D","6D",1,466,411,5,2017-04-03 11:55:36,5.04093194007874,2017-04-03 11:56:55
"2015-6034170371415","2015-6034","04/03/2017 11:55:41",0.54607,"328D","6D",1,1343,460,5,2017-04-03 11:55:41,5.04358005523682,2017-04-03 11:57:00
"2015-6034170371415","2015-6034","04/03/2017 11:55:46",0.587717,"328D","6D",1,751,438,5,2017-04-03 11:55:46,5.04164695739746,2017-04-03 11:57:05
"2015-6034170371415","2015-6034","04/03/2017 11:55:51",0.628749,"328D","6D",1,1054,442,5,2017-04-03 11:55:51,5.04103183746338,2017-04-03 11:57:10
"2015-6034170371415","2015-6034","04/03/2017 11:55:56",0.671019,"328D","6D",1,578,424,5,2017-04-03 11:55:56,5.04227018356323,2017-04-03 11:57:15
"2015-6034170371415","2015-6034","04/03/2017 11:56:01",0.714139,"328D","6D",1,559,350,5,2017-04-03 11:56:01,5.04311990737915,2017-04-03 11:57:20
"2015-6034170371415","2015-6034","04/03/2017 11:56:16",0.841483,"328D","6D",1,678,296,5,2017-04-03 11:56:16,15.1273441314697,2017-04-03 11:57:35
"2015-6034170371415","2015-6034","04/03/2017 11:56:31",0.97008,"328D","6D",1,929,354,5,2017-04-03 11:56:31,15.1285967826843,2017-04-03 11:57:50
"2015-6034170371415","2015-6034","04/03/2017 11:53:35",0.602701,"328D","6D",1,550,412,5,2017-04-03 11:53:35,80.6177518367767,2017-04-03 11:54:54
"2015-6034170371415","2015-6034","04/27/2017 18:59:59",0.013827,"3292","B1",1,1171,514,5,2017-04-27 18:59:59,9.99910116195679,2017-04-27 19:01:18
"2015-6034170371415","2015-6034","04/27/2017 19:00:04",0.013416,"3292","B1",1,1058,467,5,2017-04-27 19:00:04,4.99958896636963,2017-04-27 19:01:23
"2015-6034170371415","2015-6034","04/27/2017 19:00:09",0.012333,"3292","B1",1,1790,508,5,2017-04-27 19:00:09,4.99891686439514,2017-04-27 19:01:28
"2015-6034170371415","2015-6034","04/27/2017 19:00:14",0.010914,"3292","B1",1,2536,508,5,2017-04-27 19:00:14,4.99858117103577,2017-04-27 19:01:33
"2015-6034170371415","2015-6034","04/27/2017 19:00:19",0.010118,"3292","B1",1,1735,459,5,2017-04-27 19:00:19,4.99920392036438,2017-04-27 19:01:38
"2015-6034170371415","2015-6034","04/27/2017 19:00:24",0.009645,"3292","B1",1,3794,482,5,2017-04-27 19:00:24,4.99952697753906,2017-04-27 19:01:43
"2015-6034170371415","2015-6034","04/27/2017 19:00:29",0.009795,"3292","B1",1,2036,489,5,2017-04-27 19:00:29,5.00014996528625,2017-04-27 19:01:48
"2015-6034170371415","2015-6034","04/27/2017 19:00:54",0.021131,"3292","B1",1,1271,468,5,2017-04-27 19:00:54,25.0113360881805,2017-04-27 19:02:13
"2015-6034170371415","2015-6034","04/27/2017 19:00:59",0.023418,"3292","B1",1,1608,472,5,2017-04-27 19:00:59,5.00228691101074,2017-04-27 19:02:18
"2015-6034170371415","2015-6034","04/27/2017 19:01:04",0.026371,"3292","B1",1,1195,422,5,2017-04-27 19:01:04,5.00295305252075,2017-04-27 19:02:23
"2015-6034170371415","2015-6034","04/27/2017 19:01:09",0.03099,"3292","B1",1,1430,482,5,2017-04-27 19:01:09,5.00461888313293,2017-04-27 19:02:28
"2015-6034170371415","2015-6034","04/27/2017 18:59:49",0.014726,"3292","B1",1,605,451,5,2017-04-27 18:59:49,6303247.56181788,2017-04-27 19:01:08
"2015-6034170371415","2015-6034","03/30/2017 17:03:45",0.741213,"3296","D0",1,742,640,5,2017-03-30 17:03:45,10.0532021522522,2017-03-30 17:05:04
"2015-6034170371415","2015-6034","03/30/2017 17:03:50",0.770226,"3296","D0",1,712,558,5,2017-03-30 17:03:50,5.02901291847229,2017-03-30 17:05:09
"2015-6034170371415","2015-6034","03/30/2017 17:03:55",0.798586,"3296","D0",1,744,628,5,2017-03-30 17:03:55,5.02835988998413,2017-03-30 17:05:14
"2015-6034170371415","2015-6034","03/30/2017 17:04:05",0.854158,"3296","D0",1,904,600,5,2017-03-30 17:04:05,10.0555720329285,2017-03-30 17:05:24
"2015-6034170371415","2015-6034","03/30/2017 17:04:10",0.881126,"3296","D0",1,744,655,5,2017-03-30 17:04:10,5.02696800231934,2017-03-30 17:05:29
"2015-6034170371415","2015-6034","03/30/2017 17:04:30",0.993386,"3296","D0",1,639,637,5,2017-03-30 17:04:30,20.1122601032257,2017-03-30 17:05:49
"2015-6034170371415","2015-6034","03/30/2017 17:04:36",0.020882,"3296","D0",1,865,544,5,2017-03-30 17:04:36,5.02749586105347,2017-03-30 17:05:55
"2015-6034170371415","2015-6034","03/30/2017 17:04:51",0.100955,"3296","D0",1,887,575,5,2017-03-30 17:04:51,15.0800731182098,2017-03-30 17:06:10
"2015-6034170371415","2015-6034","03/30/2017 17:04:56",0.127602,"3296","D0",1,1013,582,5,2017-03-30 17:04:56,5.02664709091187,2017-03-30 17:06:15
"2015-6034170371415","2015-6034","03/30/2017 17:05:06",0.178869,"3296","D0",1,1086,633,5,2017-03-30 17:05:06,10.0512669086456,2017-03-30 17:06:25
"2015-6034170371415","2015-6034","03/30/2017 17:05:26",0.297632,"3296","D0",1,2409,515,5,2017-03-30 17:05:26,20.1187629699707,2017-03-30 17:06:45
"2015-6034170371415","2015-6034","03/30/2017 17:05:31",0.325819,"3296","D0",1,1709,434,5,2017-03-30 17:05:31,5.02818703651428,2017-03-30 17:06:50
"2015-6034170371415","2015-6034","03/30/2017 17:05:36",0.354942,"3296","D0",1,1012,501,5,2017-03-30 17:05:36,5.02912306785583,2017-03-30 17:06:55
"2015-6034170371415","2015-6034","03/30/2017 17:05:41",0.38503,"3296","D0",1,1698,554,5,2017-03-30 17:05:41,5.03008794784546,2017-03-30 17:07:00
"2015-6034170371415","2015-6034","03/30/2017 17:05:51",0.447568,"3296","D0",1,991,634,5,2017-03-30 17:05:51,10.0625379085541,2017-03-30 17:07:10
"2015-6034170371415","2015-6034","03/30/2017 17:05:56",0.479744,"3296","D0",1,1405,646,5,2017-03-30 17:05:56,5.03217601776123,2017-03-30 17:07:15
"2015-6034170371415","2015-6034","03/30/2017 17:06:06",0.541298,"3296","D0",1,1316,603,5,2017-03-30 17:06:06,10.0615539550781,2017-03-30 17:07:25
"2015-6034170371415","2015-6034","03/30/2017 17:03:35",0.688011,"3296","D0",1,754,589,5,2017-03-30 17:03:35,3909421.26792383,2017-03-30 17:04:54
"2015-6034170371415","2015-6034","04/13/2017 15:52:05",0.704739,"329B","2D",1,766,320,5,2017-04-13 15:52:05,10.0397851467133,2017-04-13 15:53:24
"2015-6034170371415","2015-6034","04/13/2017 15:52:15",0.743656,"329B","2D",1,514,377,5,2017-04-13 15:52:15,10.0389168262482,2017-04-13 15:53:34
"2015-6034170371415","2015-6034","04/13/2017 15:52:20",0.76327,"329B","2D",1,1018,378,5,2017-04-13 15:52:20,5.01961398124695,2017-04-13 15:53:39
"2015-6034170371415","2015-6034","04/13/2017 15:52:25",0.784267,"329B","2D",1,1051,434,5,2017-04-13 15:52:25,5.02099704742432,2017-04-13 15:53:44
"2015-6034170371415","2015-6034","04/13/2017 15:52:30",0.802826,"329B","2D",1,1122,399,5,2017-04-13 15:52:30,5.01855897903442,2017-04-13 15:53:49
"2015-6034170371415","2015-6034","04/13/2017 15:52:35",0.82317,"329B","2D",1,1073,358,5,2017-04-13 15:52:35,5.02034401893616,2017-04-13 15:53:54
"2015-6034170371415","2015-6034","04/13/2017 15:52:40",0.841512,"329B","2D",1,920,354,5,2017-04-13 15:52:40,5.01834201812744,2017-04-13 15:53:59
"2015-6034170371415","2015-6034","04/13/2017 15:52:50",0.88291,"329B","2D",1,1866,336,5,2017-04-13 15:52:50,10.0413980484009,2017-04-13 15:54:09
"2015-6034170371415","2015-6034","04/13/2017 15:52:55",0.903451,"329B","2D",1,1567,378,5,2017-04-13 15:52:55,5.01932096481323,2017-04-13 15:54:14
"2015-6034170371415","2015-6034","04/13/2017 15:53:10",0.964632,"329B","2D",1,2072,363,5,2017-04-13 15:53:10,15.0588960647583,2017-04-13 15:54:29
"2015-6034170371415","2015-6034","04/13/2017 15:53:15",0.985802,"329B","2D",1,1994,361,5,2017-04-13 15:53:15,5.02116990089417,2017-04-13 15:54:34
"2015-6034170371415","2015-6034","04/13/2017 15:53:21",0.00915,"329B","2D",1,2012,356,5,2017-04-13 15:53:21,5.02334809303284,2017-04-13 15:54:40
"2015-6034170371415","2015-6034","04/13/2017 15:53:26",0.031568,"329B","2D",1,6042,238,5,2017-04-13 15:53:26,5.02241802215576,2017-04-13 15:54:45
"2015-6034170371415","2015-6034","04/13/2017 15:53:31",0.05351,"329B","2D",1,6112,299,5,2017-04-13 15:53:31,5.01996397972107,2017-04-13 15:54:50
"2015-6034170371415","2015-6034","04/13/2017 15:53:36",0.076888,"329B","2D",1,2161,309,5,2017-04-13 15:53:36,5.02159714698792,2017-04-13 15:54:55
"2015-6034170371415","2015-6034","04/13/2017 15:53:41",0.102219,"329B","2D",1,1362,311,5,2017-04-13 15:53:41,5.02533102035522,2017-04-13 15:55:00
"2015-6034170371415","2015-6034","04/13/2017 15:53:51",0.14957,"329B","2D",1,911,298,5,2017-04-13 15:53:51,10.0462319850922,2017-04-13 15:55:10
"2015-6034170371415","2015-6034","04/13/2017 15:53:56",0.172573,"329B","2D",1,697,284,5,2017-04-13 15:53:56,5.02300310134888,2017-04-13 15:55:15
"2015-6034170371415","2015-6034","04/13/2017 15:51:55",0.664954,"329B","2D",1,838,321,5,2017-04-13 15:51:55,5081394.06505895,2017-04-13 15:53:14
"2015-6034170371415","2015-6034","03/31/2017 04:48:07",0.269035,"329D","F0",1,1194,570,5,2017-03-31 04:48:07,15.0383951663971,2017-03-31 04:49:26
"2015-6034170371415","2015-6034","03/31/2017 04:48:12",0.281632,"329D","F0",1,1093,513,5,2017-03-31 04:48:12,5.01259684562683,2017-03-31 04:49:31
"2015-6034170371415","2015-6034","03/31/2017 04:48:17",0.295366,"329D","F0",1,702,509,5,2017-03-31 04:48:17,5.01373410224915,2017-03-31 04:49:36
"2015-6034170371415","2015-6034","03/31/2017 04:48:27",0.323666,"329D","F0",1,2148,557,5,2017-03-31 04:48:27,10.0283000469208,2017-03-31 04:49:46
"2015-6034170371415","2015-6034","03/31/2017 04:48:32",0.335216,"329D","F0",1,3390,664,5,2017-03-31 04:48:32,5.011549949646,2017-03-31 04:49:51
"2015-6034170371415","2015-6034","03/31/2017 04:48:37",0.346354,"329D","F0",1,6483,462,5,2017-03-31 04:48:37,5.01113796234131,2017-03-31 04:49:56
"2015-6034170371415","2015-6034","03/31/2017 04:48:47",0.37267,"329D","F0",1,3357,533,5,2017-03-31 04:48:47,10.0263159275055,2017-03-31 04:50:06
"2015-6034170371415","2015-6034","03/31/2017 04:48:57",0.408323,"329D","F0",1,3808,592,5,2017-03-31 04:48:57,10.0356531143188,2017-03-31 04:50:16
"2015-6034170371415","2015-6034","03/31/2017 04:49:02",0.426493,"329D","F0",1,3910,570,5,2017-03-31 04:49:02,5.01816987991333,2017-03-31 04:50:21
"2015-6034170371415","2015-6034","03/31/2017 04:49:07",0.444936,"329D","F0",1,1172,480,5,2017-03-31 04:49:07,5.01844310760498,2017-03-31 04:50:26
"2015-6034170371415","2015-6034","03/31/2017 04:49:12",0.46251,"329D","F0",1,2010,498,5,2017-03-31 04:49:12,5.01757407188416,2017-03-31 04:50:31
"2015-6034170371415","2015-6034","03/31/2017 04:49:17",0.481314,"329D","F0",1,1212,513,5,2017-03-31 04:49:17,5.01880383491516,2017-03-31 04:50:36
"2015-6034170371415","2015-6034","03/31/2017 04:49:22",0.500352,"329D","F0",1,796,552,5,2017-03-31 04:49:22,5.01903796195984,2017-03-31 04:50:41
"2015-6034170371415","2015-6034","03/31/2017 04:49:42",0.569589,"329D","F0",1,1057,523,5,2017-03-31 04:49:42,20.0692369937897,2017-03-31 04:51:01
"2015-6034170371415","2015-6034","03/31/2017 04:47:52",0.23064,"329D","F0",1,1448,676,5,2017-03-31 04:47:52,60.1615538597107,2017-03-31 04:49:11
"2015-6034170371415","2015-6034","04/10/2017 18:02:06",0.071608,"32A1","ED",1,457,137,5,2017-04-10 18:02:06,5.03093814849854,2017-04-10 18:03:25
"2015-6034170371415","2015-6034","04/10/2017 18:02:36",0.25215,"32A1","ED",1,656,115,5,2017-04-10 18:02:36,30.1805419921875,2017-04-10 18:03:55
"2015-6034170371415","2015-6034","04/10/2017 18:02:56",0.374139,"32A1","ED",1,831,149,5,2017-04-10 18:02:56,20.1219890117645,2017-04-10 18:04:15
"2015-6034170371415","2015-6034","04/10/2017 18:03:26",0.549824,"32A1","ED",1,449,110,5,2017-04-10 18:03:26,30.175684928894,2017-04-10 18:04:45
"2015-6034170371415","2015-6034","04/10/2017 18:03:31",0.579638,"32A1","ED",1,911,96,5,2017-04-10 18:03:31,5.02981400489807,2017-04-10 18:04:50
"2015-6034170371415","2015-6034","04/10/2017 18:03:36",0.611776,"32A1","ED",1,549,120,5,2017-04-10 18:03:36,5.03213810920715,2017-04-10 18:04:55
"2015-6034170371415","2015-6034","04/10/2017 18:04:01",0.763459,"32A1","ED",1,3182,120,5,2017-04-10 18:04:01,25.1516828536987,2017-04-10 18:05:20
"2015-6034170371415","2015-6034","04/10/2017 18:04:11",0.823026,"32A1","ED",1,3431,123,5,2017-04-10 18:04:11,10.0595669746399,2017-04-10 18:05:30
"2015-6034170371415","2015-6034","04/10/2017 18:04:16",0.855341,"32A1","ED",1,2982,129,5,2017-04-10 18:04:16,5.03231501579285,2017-04-10 18:05:35
"2015-6034170371415","2015-6034","04/10/2017 18:04:21",0.88756,"32A1","ED",1,5314,157,5,2017-04-10 18:04:21,5.03221893310547,2017-04-10 18:05:40
"2015-6034170371415","2015-6034","04/10/2017 18:04:26",0.918699,"32A1","ED",1,4774,143,5,2017-04-10 18:04:26,5.03113913536072,2017-04-10 18:05:45
"2015-6034170371415","2015-6034","04/10/2017 18:04:31",0.952061,"32A1","ED",1,1603,140,5,2017-04-10 18:04:31,5.03336191177368,2017-04-10 18:05:50
"2015-6034170371415","2015-6034","04/10/2017 18:04:36",0.984986,"32A1","ED",1,4702,139,5,2017-04-10 18:04:36,5.03292512893677,2017-04-10 18:05:55
"2015-6034170371415","2015-6034","04/10/2017 18:04:42",0.017939,"32A1","ED",1,3647,159,5,2017-04-10 18:04:42,5.03295302391052,2017-04-10 18:06:01
"2015-6034170371415","2015-6034","04/10/2017 18:04:47",0.051142,"32A1","ED",1,3487,143,5,2017-04-10 18:04:47,5.03320288658142,2017-04-10 18:06:06
"2015-6034170371415","2015-6034","04/10/2017 18:04:52",0.08353,"32A1","ED",1,2892,143,5,2017-04-10 18:04:52,5.03238797187805,2017-04-10 18:06:11
"2015-6034170371415","2015-6034","04/10/2017 18:04:57",0.11619,"32A1","ED",1,2796,148,5,2017-04-10 18:04:57,5.03266000747681,2017-04-10 18:06:16
"2015-6034170371415","2015-6034","04/10/2017 18:05:02",0.147795,"32A1","ED",1,2568,159,5,2017-04-10 18:05:02,5.03160500526428,2017-04-10 18:06:21
"2015-6034170371415","2015-6034","04/10/2017 18:05:07",0.180499,"32A1","ED",1,2256,136,5,2017-04-10 18:05:07,5.03270411491394,2017-04-10 18:06:26
"2015-6034170371415","2015-6034","04/10/2017 18:05:22",0.276154,"32A1","ED",1,1718,165,5,2017-04-10 18:05:22,15.095654964447,2017-04-10 18:06:41
"2015-6034170371415","2015-6034","04/10/2017 18:05:27",0.306064,"32A1","ED",1,1250,161,5,2017-04-10 18:05:27,5.02990984916687,2017-04-10 18:06:46
"2015-6034170371415","2015-6034","04/10/2017 18:05:37",0.370315,"32A1","ED",1,1321,174,5,2017-04-10 18:05:37,10.0642511844635,2017-04-10 18:06:56
"2015-6034170371415","2015-6034","04/10/2017 18:05:42",0.401526,"32A1","ED",1,1360,157,5,2017-04-10 18:05:42,5.03121089935303,2017-04-10 18:07:01
"2015-6034170371415","2015-6034","04/10/2017 18:05:47",0.431581,"32A1","ED",1,1425,154,5,2017-04-10 18:05:47,5.03005504608154,2017-04-10 18:07:06
"2015-6034170371415","2015-6034","04/10/2017 18:05:52",0.462187,"32A1","ED",1,892,139,5,2017-04-10 18:05:52,5.03060603141785,2017-04-10 18:07:11
"2015-6034170371415","2015-6034","04/10/2017 18:05:57",0.492194,"32A1","ED",1,1241,124,5,2017-04-10 18:05:57,5.03000688552856,2017-04-10 18:07:16
"2015-6034170371415","2015-6034","04/10/2017 18:06:02",0.522747,"32A1","ED",1,1357,126,5,2017-04-10 18:06:02,5.03055310249329,2017-04-10 18:07:21
"2015-6034170371415","2015-6034","04/10/2017 18:06:17",0.618339,"32A1","ED",1,1190,134,5,2017-04-10 18:06:17,15.0955920219421,2017-04-10 18:07:36
"2015-6034170371415","2015-6034","04/10/2017 18:06:22",0.650856,"32A1","ED",1,1400,150,5,2017-04-10 18:06:22,5.03251695632935,2017-04-10 18:07:41
"2015-6034170371415","2015-6034","04/10/2017 18:06:37",0.746314,"32A1","ED",1,786,138,5,2017-04-10 18:06:37,15.0954580307007,2017-04-10 18:07:56
"2015-6034170371415","2015-6034","04/10/2017 18:06:47",0.811573,"32A1","ED",1,995,151,5,2017-04-10 18:06:47,10.0652589797974,2017-04-10 18:08:06
"2015-6034170371415","2015-6034","04/10/2017 18:07:07",0.942494,"32A1","ED",1,1349,160,5,2017-04-10 18:07:07,20.1309208869934,2017-04-10 18:08:26
"2015-6034170371415","2015-6034","04/10/2017 18:07:12",0.975866,"32A1","ED",1,1226,133,5,2017-04-10 18:07:12,5.03337216377258,2017-04-10 18:08:31
"2015-6034170371415","2015-6034","04/10/2017 18:07:18",0.0082,"32A1","ED",1,608,159,5,2017-04-10 18:07:18,5.0323338508606,2017-04-10 18:08:37
"2015-6034170371415","2015-6034","04/10/2017 18:07:28",0.073114,"32A1","ED",1,794,198,5,2017-04-10 18:07:28,10.0649139881134,2017-04-10 18:08:47
"2015-6034170371415","2015-6034","04/10/2017 18:07:33",0.106384,"32A1","ED",1,753,172,5,2017-04-10 18:07:33,5.03327012062073,2017-04-10 18:08:52
"2015-6034170371415","2015-6034","04/10/2017 18:07:43",0.1722,"32A1","ED",1,585,161,5,2017-04-10 18:07:43,10.0658159255981,2017-04-10 18:09:02
"2015-6034170371415","2015-6034","04/10/2017 18:07:58",0.274051,"32A1","ED",1,844,140,5,2017-04-10 18:07:58,15.1018509864807,2017-04-10 18:09:17
"2015-6034170371415","2015-6034","04/10/2017 18:08:03",0.30796,"32A1","ED",1,442,144,5,2017-04-10 18:08:03,5.03390908241272,2017-04-10 18:09:22
"2015-6034170371415","2015-6034","04/10/2017 18:08:08",0.341259,"32A1","ED",1,655,159,5,2017-04-10 18:08:08,5.0332989692688,2017-04-10 18:09:27
"2015-6034170371415","2015-6034","04/10/2017 18:08:23",0.443547,"32A1","ED",1,425,144,5,2017-04-10 18:08:23,15.1022880077362,2017-04-10 18:09:42
"2015-6034170371415","2015-6034","04/10/2017 18:08:48",0.608627,"32A1","ED",1,410,128,5,2017-04-10 18:08:48,25.1650800704956,2017-04-10 18:10:07
"2015-6034170371415","2015-6034","04/10/2017 18:02:01",0.04067,"32A1","ED",1,885,103,5,2017-04-10 18:02:01,40.23841381073,2017-04-10 18:03:20
"2015-6034170371415","2015-6034","03/26/2017 19:51:27",0.694149,"32A2","0F",1,1679,931,5,2017-03-26 19:51:27,10.0249969959259,2017-03-26 19:52:46
"2015-6034170371415","2015-6034","03/26/2017 19:51:32",0.709626,"32A2","0F",1,5870,758,5,2017-03-26 19:51:32,5.01547694206238,2017-03-26 19:52:51
"2015-6034170371415","2015-6034","03/26/2017 19:51:37",0.7248,"32A2","0F",1,3974,821,5,2017-03-26 19:51:37,5.01517415046692,2017-03-26 19:52:56
"2015-6034170371415","2015-6034","03/26/2017 19:51:42",0.741563,"32A2","0F",1,5670,930,5,2017-03-26 19:51:42,5.01193904876709,2017-03-26 19:53:01
"2015-6034170371415","2015-6034","03/26/2017 19:51:47",0.759709,"32A2","0F",1,5052,833,5,2017-03-26 19:51:47,5.01814579963684,2017-03-26 19:53:06
"2015-6034170371415","2015-6034","03/26/2017 19:51:52",0.775138,"32A2","0F",1,1660,779,5,2017-03-26 19:51:52,5.01542901992798,2017-03-26 19:53:11
"2015-6034170371415","2015-6034","03/26/2017 19:52:02",0.808213,"32A2","0F",1,1063,835,5,2017-03-26 19:52:02,10.033075094223,2017-03-26 19:53:21
"2015-6034170371415","2015-6034","03/26/2017 19:51:17",0.669152,"32A2","0F",1,798,1217,5,2017-03-26 19:51:17,3540204.73628092,2017-03-26 19:52:36
"2015-6034170371415","2015-6034","04/04/2017 21:51:23",0.704624,"32A6","6E",1,1022,267,5,2017-04-04 21:51:23,35.3451499938965,2017-04-04 21:52:42
"2015-6034170371415","2015-6034","04/04/2017 21:51:28",0.756547,"32A6","6E",1,672,327,5,2017-04-04 21:51:28,5.05192303657532,2017-04-04 21:52:47
"2015-6034170371415","2015-6034","04/04/2017 21:51:33",0.80679,"32A6","6E",1,1328,351,5,2017-04-04 21:51:33,5.05024313926697,2017-04-04 21:52:52
"2015-6034170371415","2015-6034","04/04/2017 21:51:38",0.856654,"32A6","6E",1,1413,314,5,2017-04-04 21:51:38,5.04986381530762,2017-04-04 21:52:57
"2015-6034170371415","2015-6034","04/04/2017 21:51:43",0.906725,"32A6","6E",1,2522,313,5,2017-04-04 21:51:43,5.05007100105286,2017-04-04 21:53:02
"2015-6034170371415","2015-6034","04/04/2017 21:51:48",0.957083,"32A6","6E",1,1966,230,5,2017-04-04 21:51:48,5.05035805702209,2017-04-04 21:53:07
"2015-6034170371415","2015-6034","04/04/2017 21:51:54",0.011464,"32A6","6E",1,1602,509,5,2017-04-04 21:51:54,5.05438113212585,2017-04-04 21:53:13
"2015-6034170371415","2015-6034","04/04/2017 21:52:04",0.114341,"32A6","6E",1,1066,261,5,2017-04-04 21:52:04,10.1028769016266,2017-04-04 21:53:23
"2015-6034170371415","2015-6034","04/04/2017 21:52:09",0.171501,"32A6","6E",1,789,374,5,2017-04-04 21:52:09,5.05322885513306,2017-04-04 21:53:28
"2015-6034170371415","2015-6034","04/04/2017 21:52:19",0.278645,"32A6","6E",1,822,271,5,2017-04-04 21:52:19,10.1071441173553,2017-04-04 21:53:38
"2015-6034170371415","2015-6034","04/04/2017 21:52:24",0.329075,"32A6","6E",1,740,340,5,2017-04-04 21:52:24,5.05043005943298,2017-04-04 21:53:43
"2015-6034170371415","2015-6034","04/04/2017 21:52:29",0.3836,"32A6","6E",1,676,371,5,2017-04-04 21:52:29,5.05237889289856,2017-04-04 21:53:48
"2015-6034170371415","2015-6034","04/04/2017 21:52:44",0.550016,"32A6","6E",1,1021,737,5,2017-04-04 21:52:44,15.1647119522095,2017-04-04 21:54:03
"2015-6034170371415","2015-6034","04/04/2017 21:52:54",0.658278,"32A6","6E",1,607,320,5,2017-04-04 21:52:54,10.1082620620728,2017-04-04 21:54:13
"2015-6034170371415","2015-6034","04/04/2017 21:53:14",0.87729,"32A6","6E",1,721,320,5,2017-04-04 21:53:14,20.2175619602203,2017-04-04 21:54:33
"2015-6034170371415","2015-6034","04/04/2017 21:53:30",0.039981,"32A6","6E",1,540,341,5,2017-04-04 21:53:30,15.1626908779144,2017-04-04 21:54:49
"2015-6034170371415","2015-6034","04/04/2017 21:53:45",0.207285,"32A6","6E",1,523,424,5,2017-04-04 21:53:45,15.1673040390015,2017-04-04 21:55:04
"2015-6034170371415","2015-6034","04/04/2017 21:50:48",0.359474,"32A6","6E",1,808,443,5,2017-04-04 21:50:48,25.2507698535919,2017-04-04 21:52:07
"2015-6034170371415","2015-6034","05/12/2017 23:54:22",0.236112,"32A9","2F",1,317,125,5,2017-05-12 23:54:22,14.970379114151,2017-05-12 23:55:41
"2015-6034170371415","2015-6034","05/12/2017 23:54:32",0.220659,"32A9","2F",1,423,135,5,2017-05-12 23:54:32,9.98300099372864,2017-05-12 23:55:51
"2015-6034170371415","2015-6034","05/12/2017 23:54:42",0.212162,"32A9","2F",1,758,468,5,2017-05-12 23:54:42,9.9915030002594,2017-05-12 23:56:01
"2015-6034170371415","2015-6034","05/12/2017 23:54:57",0.182421,"32A9","2F",1,458,136,5,2017-05-12 23:54:57,14.9702589511871,2017-05-12 23:56:16
"2015-6034170371415","2015-6034","05/12/2017 23:55:02",0.17661,"32A9","2F",1,518,190,5,2017-05-12 23:55:02,4.99418902397156,2017-05-12 23:56:21
"2015-6034170371415","2015-6034","05/12/2017 23:55:27",0.1426,"32A9","2F",1,2508,182,5,2017-05-12 23:55:27,24.9659900665283,2017-05-12 23:56:46
"2015-6034170371415","2015-6034","05/12/2017 23:55:57",0.101934,"32A9","2F",1,794,148,5,2017-05-12 23:55:57,29.959333896637,2017-05-12 23:57:16
"2015-6034170371415","2015-6034","05/12/2017 23:54:07",0.265733,"32A9","2F",1,569,125,5,2017-05-12 23:54:07,64.8648960590363,2017-05-12 23:55:26
