"Detection","RecSN","dtf","Hex","Tilt","Volt","Temp","Pres","Amp","Freq","Thresh","nbw","snr","Valid","nPRI","tdiff","winmax"
"  10400","15-6003",2017-04-15 21:42:24,"34C5",42.8,3.54,14.4,0,922,379,100,686,5.7,1,5,5.04129600524902,2017-04-15 21:43:43
"  10401","15-6003",2017-04-15 21:42:29,"34C5",42.8,3.54,14.4,0,4673,110,100,591,21.1,1,5,5.04179000854492,2017-04-15 21:43:48
"  10402","15-6003",2017-04-15 21:42:35,"34C5",42.8,3.54,14.4,0,1897,516,100,701,11.7,1,5,5.04366683959961,2017-04-15 21:43:54
"  10404","15-6003",2017-04-15 21:42:40,"34C5",39.2,3.54,14.5,0,903,-151,100,756,4.6,1,5,5.04257202148438,2017-04-15 21:43:59
"  10405","15-6003",2017-04-15 21:42:45,"34C5",39.2,3.54,14.5,0,666,469,100,634,3.5,1,5,5.04577493667603,2017-04-15 21:44:04
"  10406","15-6003",2017-04-15 21:43:00,"34C5",37.3,3.54,14.4,0,1440,294,100,707,9.3,1,5,15.1386721134186,2017-04-15 21:44:19
"  10407","15-6003",2017-04-15 21:43:25,"34C5",40.8,3.55,14.8,0,505,-192,100,609,1.5,1,5,25.2361679077148,2017-04-15 21:44:44
"  10396","15-6003",2017-04-15 21:42:04,"34C5",36.5,3.53,14.4,0,3276,615,100,574,18.2,1,5,NA,2017-04-15 21:43:23
"   4390","15-6003",2017-03-24 02:04:35,"34CB",42.8,3.7,13.9,0,1763,1153,100,523,13.7,1,5,5.05171704292297,2017-03-24 02:05:54
"   4396","15-6003",2017-03-24 02:04:45,"34CB",47.2,3.69,14.1,0,2201,1029,100,648,13.7,1,5,10.10085105896,2017-03-24 02:06:04
"   4399","15-6003",2017-03-24 02:04:50,"34CB",47.2,3.69,14.1,0,833,262,100,603,5.9,1,5,5.05013298988342,2017-03-24 02:06:09
"   4401","15-6003",2017-03-24 02:04:55,"34CB",41.1,3.7,13.9,0,2258,1257,100,558,15.2,1,5,5.05066990852356,2017-03-24 02:06:14
"   4403","15-6003",2017-03-24 02:05:00,"34CB",41.1,3.7,13.9,0,1143,1153,100,511,10.1,1,5,5.0529510974884,2017-03-24 02:06:19
"   4406","15-6003",2017-03-24 02:05:05,"34CB",41.1,3.7,13.9,0,2005,1055,100,501,15.1,1,5,5.05410194396973,2017-03-24 02:06:24
"   4408","15-6003",2017-03-24 02:05:10,"34CB",45.5,3.71,14.2,0,3920,931,100,598,19.4,1,5,5.05253791809082,2017-03-24 02:06:29
"   4410","15-6003",2017-03-24 02:05:15,"34CB",45.5,3.71,14.2,0,2941,785,100,695,15.6,1,5,5.05096316337585,2017-03-24 02:06:34
"   4411","15-6003",2017-03-24 02:05:20,"34CB",45.5,3.71,14.2,0,1626,418,100,554,12.5,1,5,5.05021405220032,2017-03-24 02:06:39
"   4413","15-6003",2017-03-24 02:05:25,"34CB",46.3,3.71,14.1,0,3040,618,100,546,18,1,5,5.04876494407654,2017-03-24 02:06:44
"   4415","15-6003",2017-03-24 02:05:30,"34CB",46.3,3.71,14.1,0,5207,570,100,533,22.9,1,5,5.05049300193787,2017-03-24 02:06:49
"   4417","15-6003",2017-03-24 02:05:40,"34CB",43.4,3.71,13.9,0,4001,856,100,582,19.8,1,5,10.1074080467224,2017-03-24 02:06:59
"   4418","15-6003",2017-03-24 02:05:45,"34CB",43.4,3.71,13.9,0,3776,527,100,566,19.6,1,5,5.05294489860535,2017-03-24 02:07:04
"   4419","15-6003",2017-03-24 02:05:51,"34CB",43.4,3.71,13.9,0,3306,657,100,679,16.8,1,5,5.05519199371338,2017-03-24 02:07:10
"   4421","15-6003",2017-03-24 02:05:56,"34CB",38.4,3.71,14,0,2522,1074,100,615,15.4,1,5,5.05348801612854,2017-03-24 02:07:15
"   4422","15-6003",2017-03-24 02:06:01,"34CB",38.4,3.71,14,0,1894,517,100,625,12.7,1,5,5.05543208122253,2017-03-24 02:07:20
"   4425","15-6003",2017-03-24 02:06:06,"34CB",38.4,3.71,14,0,1809,620,100,605,12.6,1,5,5.05069398880005,2017-03-24 02:07:25
"   4428","15-6003",2017-03-24 02:06:11,"34CB",41.5,3.71,13.6,0,1324,150,100,589,10.1,1,5,5.05294990539551,2017-03-24 02:07:30
"   4430","15-6003",2017-03-24 02:06:16,"34CB",41.5,3.71,13.6,0,1605,252,100,640,11.1,1,5,5.05220198631287,2017-03-24 02:07:35
"   4431","15-6003",2017-03-24 02:06:21,"34CB",41.5,3.71,13.6,0,1104,121,100,657,7.6,1,5,5.05188393592834,2017-03-24 02:07:40
"   4432","15-6003",2017-03-24 02:06:31,"34CB",36.4,3.69,12.9,0,618,612,100,705,2,1,5,10.110668182373,2017-03-24 02:07:50
"   4433","15-6003",2017-03-24 02:06:36,"34CB",36.4,3.69,12.9,0,901,742,100,558,7.3,1,5,5.05547499656677,2017-03-24 02:07:55
"   4434","15-6003",2017-03-24 02:06:46,"34CB",40.2,3.7,14.6,0,656,629,100,559,4.5,1,5,10.1125819683075,2017-03-24 02:08:05
"   4387","15-6003",2017-03-24 02:04:30,"34CB",42.8,3.7,13.9,0,1367,1054,100,603,10.2,1,5,45.4905118942261,2017-03-24 02:05:49
"   8730","15-6003",2017-04-12 16:32:58,"34CD",40.5,3.56,14.2,0,1369,306,100,632,9.8,1,5,9.85885906219482,2017-04-12 16:34:17
"   8731","15-6003",2017-04-12 16:33:02,"34CD",40.5,3.56,14.2,0,952,-80,100,606,7,1,5,4.93330597877502,2017-04-12 16:34:21
"   8732","15-6003",2017-04-12 16:33:12,"34CD",46.1,3.57,15.2,0,1747,-306,100,685,11.2,1,5,9.86280488967896,2017-04-12 16:34:31
"   8733","15-6003",2017-04-12 16:33:17,"34CD",46.1,3.57,15.2,0,2013,-446,100,655,12.9,1,5,4.93098211288452,2017-04-12 16:34:36
"   8734","15-6003",2017-04-12 16:33:22,"34CD",46.1,3.57,15.2,0,1309,-356,100,715,8.4,1,5,4.93179392814636,2017-04-12 16:34:41
"   8735","15-6003",2017-04-12 16:33:27,"34CD",47,3.59,14.2,0,1486,-127,100,718,9.4,1,5,4.93576312065125,2017-04-12 16:34:46
"   8736","15-6003",2017-04-12 16:33:32,"34CD",47,3.59,14.2,0,1740,-331,100,613,12.2,1,5,4.93809080123901,2017-04-12 16:34:51
"   8737","15-6003",2017-04-12 16:33:42,"34CD",43.3,3.55,14.3,0,1110,-854,100,686,7.3,1,5,9.87066698074341,2017-04-12 16:35:01
"   8729","15-6003",2017-04-12 16:32:48,"34CD",40.2,3.56,14.2,0,698,688,100,601,4.4,1,5,NA,2017-04-12 16:34:07
"   3311","15-6003",2017-03-23 23:46:28,"34D1",42.8,3.7,13.5,0,690,2259,100,602,4.3,1,5,29.8960990905762,2017-03-23 23:47:47
"   3314","15-6003",2017-03-23 23:46:38,"34D1",48.9,3.7,13.8,0,649,2351,100,533,4.8,1,5,9.96716594696045,2017-03-23 23:47:57
"   3315","15-6003",2017-03-23 23:46:43,"34D1",48.9,3.7,13.8,0,1160,1841,100,729,7.1,1,5,4.98390793800354,2017-03-23 23:48:02
"   3320","15-6003",2017-03-23 23:47:03,"34D1",45.4,3.71,14,0,1071,2011,100,708,6.7,1,5,19.9400970935822,2017-03-23 23:48:22
"   3326","15-6003",2017-03-23 23:47:33,"34D1",36.8,3.71,14.1,0,966,1592,100,689,6,1,5,29.9265358448029,2017-03-23 23:48:52
"   3328","15-6003",2017-03-23 23:47:38,"34D1",36.8,3.71,14.1,0,898,1736,100,800,4.1,1,5,4.98863506317139,2017-03-23 23:48:57
"   3308","15-6003",2017-03-23 23:45:58,"34D1",36.3,3.71,14.1,0,669,1870,100,544,4.9,1,5,NA,2017-03-23 23:47:17
"   7874","15-6003",2017-04-02 07:37:58,"34D6",39.2,3.62,13.3,0,844,-87,100,620,5.8,1,5,24.6481590270996,2017-04-02 07:39:17
"   7876","15-6003",2017-04-02 07:38:03,"34D6",39.2,3.62,13.3,0,759,130,100,604,5.1,1,5,4.92678189277649,2017-04-02 07:39:22
"   7878","15-6003",2017-04-02 07:38:08,"34D6",42.2,3.63,13.9,0,1944,117,100,577,13.6,1,5,4.92579388618469,2017-04-02 07:39:27
"   7880","15-6003",2017-04-02 07:38:13,"34D6",42.2,3.63,13.9,0,1735,331,100,685,11.2,1,5,4.92637920379639,2017-04-02 07:39:32
"   7884","15-6003",2017-04-02 07:38:43,"34D6",41.8,3.63,14.4,0,943,-40,100,592,7.1,1,5,29.6004958152771,2017-04-02 07:40:02
"   7885","15-6003",2017-04-02 07:38:53,"34D6",47.9,3.62,14.1,0,466,-900,100,545,1.7,1,5,9.86835813522339,2017-04-02 07:40:12
"   7871","15-6003",2017-04-02 07:37:34,"34D6",39.6,3.62,14.1,0,694,-578,100,612,4.2,1,5,NA,2017-04-02 07:38:53
"   9354","15-6003",2017-04-13 13:45:26,"34D7",46.1,3.56,14.6,0,1484,100,100,531,12,1,5,25.2287948131561,2017-04-13 13:46:45
"   9355","15-6003",2017-04-13 13:45:31,"34D7",46.1,3.56,14.6,0,690,852,100,615,4.1,1,5,5.04665803909302,2017-04-13 13:46:50
"   9356","15-6003",2017-04-13 13:45:36,"34D7",46.1,3.56,14.6,0,1588,148,100,609,11.4,1,5,5.04839015007019,2017-04-13 13:46:55
"   9357","15-6003",2017-04-13 13:45:41,"34D7",38.7,3.56,14.6,0,1394,695,100,582,10.7,1,5,5.04828000068665,2017-04-13 13:47:00
"   9358","15-6003",2017-04-13 13:45:51,"34D7",38.7,3.56,14.6,0,2040,72,100,496,14.2,1,5,10.0994310379028,2017-04-13 13:47:10
"   9353","15-6003",2017-04-13 13:45:01,"34D7",42.5,3.58,14.2,0,687,85,100,582,4.5,1,5,NA,2017-04-13 13:46:20
"   4242","15-6003",2017-03-24 01:39:22,"34DA",44.1,3.71,13.7,0,1036,523,100,716,6.3,1,5,10.0917639732361,2017-03-24 01:40:41
"   4243","15-6003",2017-03-24 01:39:27,"34DA",40.4,3.7,14,0,792,774,100,552,6.2,1,5,5.04457020759583,2017-03-24 01:40:46
"   4244","15-6003",2017-03-24 01:39:32,"34DA",40.4,3.7,14,0,578,1091,100,449,4.1,1,5,5.04610586166382,2017-03-24 01:40:51
"   4247","15-6003",2017-03-24 01:40:02,"34DA",41.9,3.69,13.7,0,722,392,100,602,4.7,1,5,30.2932410240173,2017-03-24 01:41:21
"   4248","15-6003",2017-03-24 01:40:23,"34DA",51.8,3.71,13.6,0,570,-234,100,559,3.3,1,5,20.1945559978485,2017-03-24 01:41:42
"   4241","15-6003",2017-03-24 01:39:12,"34DA",44.1,3.71,13.7,0,754,1216,100,529,6.2,1,5,NA,2017-03-24 01:40:31
"   8574","15-6003",2017-04-10 08:23:10,"34DB",44.1,3.57,12.6,0,1194,550,100,613,8.9,1,5,4.99357914924622,2017-04-10 08:24:29
"   8575","15-6003",2017-04-10 08:23:15,"34DB",44.1,3.57,12.6,0,1298,677,100,600,9.8,1,5,4.99431300163269,2017-04-10 08:24:34
"   8576","15-6003",2017-04-10 08:23:20,"34DB",44.1,3.57,12.6,0,1196,429,100,538,10,1,5,4.99511981010437,2017-04-10 08:24:39
"   8577","15-6003",2017-04-10 08:23:25,"34DB",53.2,3.56,13,0,1116,430,100,512,9.9,1,5,4.99510598182678,2017-04-10 08:24:44
"   8578","15-6003",2017-04-10 08:23:35,"34DB",53.2,3.56,13,0,1208,431,100,528,10.3,1,5,9.99381613731384,2017-04-10 08:24:54
"   8579","15-6003",2017-04-10 08:23:40,"34DB",42.9,3.58,13.1,0,1622,248,100,587,11.9,1,5,4.99646902084351,2017-04-10 08:24:59
"   8580","15-6003",2017-04-10 08:23:45,"34DB",42.9,3.58,13.1,0,1799,321,100,489,13.3,1,5,4.9944908618927,2017-04-10 08:25:04
"   8581","15-6003",2017-04-10 08:24:00,"34DB",40.2,3.57,12,0,2633,-11,100,578,16.3,1,5,14.993880033493,2017-04-10 08:25:19
"   8582","15-6003",2017-04-10 08:24:05,"34DB",40.2,3.57,12,0,2532,32,100,546,16.4,1,5,4.99884009361267,2017-04-10 08:25:24
"   8583","15-6003",2017-04-10 08:24:15,"34DB",47.5,3.57,13,0,1308,354,100,508,11.3,1,5,9.9992299079895,2017-04-10 08:25:34
"   8584","15-6003",2017-04-10 08:24:20,"34DB",47.5,3.57,13,0,1947,622,100,489,13.9,1,5,4.99890804290771,2017-04-10 08:25:39
"   8573","15-6003",2017-04-10 08:23:05,"34DB",42.3,3.57,13.2,0,934,652,100,471,7.9,1,5,NA,2017-04-10 08:24:24
"   8019","15-6003",2017-04-03 06:51:48,"34DD",41.2,3.61,14.7,0,987,128,100,612,7.2,1,5,4.93474984169006,2017-04-03 06:53:07
"   8020","15-6003",2017-04-03 06:51:58,"34DD",43,3.61,14.9,0,1067,45,100,589,8.3,1,5,9.87065815925598,2017-04-03 06:53:17
"   8021","15-6003",2017-04-03 06:52:18,"34DD",39.6,3.62,14.6,0,609,311,100,652,2.5,1,5,19.7681849002838,2017-04-03 06:53:37
"   8017","15-6003",2017-04-03 06:51:38,"34DD",41.2,3.61,14.7,0,661,-73,100,655,3.2,1,5,NA,2017-04-03 06:52:57
"   8018","15-6003",2017-04-03 06:51:43,"34DD",41.2,3.61,14.7,0,1489,28,100,600,11,1,5,4.93344497680664,2017-04-03 06:53:02
"   7225","15-6003",2017-03-26 22:13:47,"34E5",39.2,3.67,13.7,0,1369,448,100,647,9.6,1,5,10.0154211521149,2017-03-26 22:15:06
"   7226","15-6003",2017-03-26 22:13:52,"34E5",39.2,3.67,13.7,0,1611,623,100,672,10.7,1,5,5.01089286804199,2017-03-26 22:15:11
"   7227","15-6003",2017-03-26 22:14:02,"34E5",44.6,3.68,13.7,0,944,410,100,718,5.5,1,5,10.0238881111145,2017-03-26 22:15:21
"   7229","15-6003",2017-03-26 22:14:07,"34E5",44.6,3.68,13.7,0,1138,1069,100,693,7.4,1,5,5.01226997375488,2017-03-26 22:15:26
"   7224","15-6003",2017-03-26 22:13:37,"34E5",40.8,3.68,13.8,0,1236,851,100,675,8.4,1,5,NA,2017-03-26 22:14:56
"   3822","15-6003",2017-03-24 00:34:09,"34E9",37.3,3.7,14,0,689,1520,100,628,3.9,1,5,24.3658847808838,2017-03-24 00:35:28
"   3830","15-6003",2017-03-24 00:34:23,"34E9",40.8,3.71,14.4,0,1974,1249,100,556,14.1,1,5,14.6273951530457,2017-03-24 00:35:42
"   3834","15-6003",2017-03-24 00:34:28,"34E9",40.8,3.71,14.4,0,621,1118,100,680,2.3,1,5,4.87664604187012,2017-03-24 00:35:47
"   3837","15-6003",2017-03-24 00:34:33,"34E9",40.8,3.71,14.4,0,1196,1150,100,644,8.5,1,5,4.87426090240479,2017-03-24 00:35:52
"   3843","15-6003",2017-03-24 00:34:38,"34E9",34.6,3.71,14.2,0,1368,1141,100,912,6.6,1,5,4.87486600875854,2017-03-24 00:35:57
"   3848","15-6003",2017-03-24 00:34:43,"34E9",34.6,3.71,14.2,0,1341,1127,100,567,10.6,1,5,4.87398719787598,2017-03-24 00:36:02
"   3853","15-6003",2017-03-24 00:34:48,"34E9",34.6,3.71,14.2,0,1706,1039,100,675,11.2,1,5,4.87436580657959,2017-03-24 00:36:07
"   3858","15-6003",2017-03-24 00:34:53,"34E9",34.6,3.71,14.2,0,1607,1338,100,638,11.1,1,5,4.87496209144592,2017-03-24 00:36:12
"   3872","15-6003",2017-03-24 00:35:22,"34E9",48.3,3.7,14,0,1678,1030,100,699,10.7,1,5,29.2519919872284,2017-03-24 00:36:41
"   3875","15-6003",2017-03-24 00:35:32,"34E9",49.5,3.71,13.9,0,1060,730,100,760,6,1,5,9.75725793838501,2017-03-24 00:36:51
"   3876","15-6003",2017-03-24 00:35:46,"34E9",38,3.71,13.7,0,666,1086,100,534,5,1,5,14.6305100917816,2017-03-24 00:37:05
"   3879","15-6003",2017-03-24 00:35:51,"34E9",38,3.71,13.7,0,1752,1053,100,930,8.6,1,5,4.876708984375,2017-03-24 00:37:10
"   3887","15-6003",2017-03-24 00:36:20,"34E9",44,3.7,14,0,664,1288,100,540,4.9,1,5,29.2603731155396,2017-03-24 00:37:39
"   3808","15-6003",2017-03-24 00:33:44,"34E9",45.5,3.71,13.8,0,508,343,100,551,2.4,1,5,NA,2017-03-24 00:35:03
"   7330","15-6003",2017-03-28 11:13:50,"34EA",38.9,3.65,14,0,665,469,100,486,4.7,1,5,4.92817401885986,2017-03-28 11:15:09
"   7331","15-6003",2017-03-28 11:13:54,"34EA",46,3.66,13.6,0,582,359,100,512,4.2,1,5,4.92814588546753,2017-03-28 11:15:13
"   7332","15-6003",2017-03-28 11:13:59,"34EA",46,3.66,13.6,0,770,842,100,556,5.9,1,5,4.92955207824707,2017-03-28 11:15:18
"   7333","15-6003",2017-03-28 11:14:04,"34EA",46,3.66,13.6,0,957,399,100,618,6.9,1,5,4.93114495277405,2017-03-28 11:15:23
"   7334","15-6003",2017-03-28 11:14:09,"34EA",40.1,3.66,13.9,0,918,540,100,562,7.4,1,5,4.92978811264038,2017-03-28 11:15:28
"   7335","15-6003",2017-03-28 11:14:29,"34EA",43.4,3.7,14.3,0,1272,610,100,553,10.3,1,5,19.7178518772125,2017-03-28 11:15:48
"   7336","15-6003",2017-03-28 11:14:39,"34EA",44.9,3.66,13.9,0,846,724,100,553,6.8,1,5,9.85939192771912,2017-03-28 11:15:58
"   7338","15-6003",2017-03-28 11:16:12,"34EA",37,3.65,13.8,0,1218,418,100,544,10.1,1,5,9.85685300827026,2017-03-28 11:17:31
"   7339","15-6003",2017-03-28 11:16:22,"34EA",37,3.65,13.8,0,855,976,100,561,6.8,1,5,9.8592631816864,2017-03-28 11:17:41
"   7340","15-6003",2017-03-28 11:16:32,"34EA",37.9,3.64,13.6,0,874,1015,100,517,7.7,1,5,9.86270380020142,2017-03-28 11:17:51
"   7341","15-6003",2017-03-28 11:16:37,"34EA",37.9,3.64,13.6,0,1201,534,100,575,9.5,1,5,4.93121719360352,2017-03-28 11:17:56
"   7342","15-6003",2017-03-28 11:16:42,"34EA",40.6,3.66,13.7,0,1391,793,100,485,11.1,1,5,4.92993092536926,2017-03-28 11:18:01
"   7343","15-6003",2017-03-28 11:16:47,"34EA",40.6,3.66,13.7,0,1210,1102,100,452,10.5,1,5,4.93115091323853,2017-03-28 11:18:06
"   7344","15-6003",2017-03-28 11:16:52,"34EA",40.6,3.66,13.7,0,1616,555,100,522,12.9,1,5,4.92928314208984,2017-03-28 11:18:11
"   7345","15-6003",2017-03-28 11:16:57,"34EA",41.4,3.67,13.6,0,835,84,100,556,6.6,1,5,4.93082904815674,2017-03-28 11:18:16
"   7346","15-6003",2017-03-28 11:17:02,"34EA",41.4,3.67,13.6,0,1415,556,100,497,11,1,5,4.93007493019104,2017-03-28 11:18:21
"   7347","15-6003",2017-03-28 11:17:07,"34EA",41.4,3.67,13.6,0,1565,313,100,535,12.4,1,5,4.93060803413391,2017-03-28 11:18:26
"   7348","15-6003",2017-03-28 11:17:12,"34EA",42.3,3.66,13,0,2055,540,100,582,14.1,1,5,4.93082880973816,2017-03-28 11:18:31
"   7349","15-6003",2017-03-28 11:17:17,"34EA",42.3,3.66,13,0,1802,808,100,538,13.6,1,5,4.93114113807678,2017-03-28 11:18:36
"   7350","15-6003",2017-03-28 11:17:26,"34EA",48.9,3.66,13.8,0,1748,698,100,593,12.5,1,5,9.85804295539856,2017-03-28 11:18:45
"   7351","15-6003",2017-03-28 11:17:31,"34EA",48.9,3.66,13.8,0,1884,641,100,593,13.1,1,5,4.92946100234985,2017-03-28 11:18:50
"   7352","15-6003",2017-03-28 11:17:46,"34EA",40.2,3.65,13.8,0,1600,600,100,594,11.7,1,5,14.7851130962372,2017-03-28 11:19:05
"   7353","15-6003",2017-03-28 11:17:51,"34EA",40.2,3.65,13.8,0,2145,675,100,619,13.9,1,5,4.92769885063171,2017-03-28 11:19:10
"   7354","15-6003",2017-03-28 11:17:56,"34EA",30.1,3.67,13.5,0,856,109,100,744,4.3,1,5,4.92939400672913,2017-03-28 11:19:15
"   7355","15-6003",2017-03-28 11:18:01,"34EA",30.1,3.67,13.5,0,2398,306,100,647,14.5,1,5,4.93005609512329,2017-03-28 11:19:20
"   7356","15-6003",2017-03-28 11:18:06,"34EA",30.1,3.67,13.5,0,1064,1254,100,571,8.5,1,5,4.92890906333923,2017-03-28 11:19:25
"   7357","15-6003",2017-03-28 11:18:11,"34EA",41.5,3.67,14.3,0,1702,556,100,619,11.9,1,5,4.92982983589172,2017-03-28 11:19:30
"   7358","15-6003",2017-03-28 11:18:16,"34EA",41.5,3.67,14.3,0,2506,337,100,494,16,1,5,4.92954301834106,2017-03-28 11:19:35
"   7359","15-6003",2017-03-28 11:18:26,"34EA",42,3.67,13.9,0,2042,605,100,556,14.4,1,5,9.85974216461182,2017-03-28 11:19:45
"   7360","15-6003",2017-03-28 11:18:30,"34EA",42,3.67,13.9,0,891,466,100,679,5.5,1,5,4.93145298957825,2017-03-28 11:19:49
"   7361","15-6003",2017-03-28 11:18:35,"34EA",42,3.67,13.9,0,1138,563,100,594,8.7,1,5,4.92822194099426,2017-03-28 11:19:54
"   7362","15-6003",2017-03-28 11:18:40,"34EA",48.6,3.65,13.6,0,1954,647,100,597,13.4,1,5,4.92858290672302,2017-03-28 11:19:59
"   7363","15-6003",2017-03-28 11:18:45,"34EA",48.6,3.65,13.6,0,1906,525,100,668,12.2,1,5,4.92809200286865,2017-03-28 11:20:04
"   7364","15-6003",2017-03-28 11:18:50,"34EA",48.6,3.65,13.6,0,1688,691,100,665,11.2,1,5,4.92971611022949,2017-03-28 11:20:09
"   7365","15-6003",2017-03-28 11:18:55,"34EA",42.1,3.66,13.5,0,2296,405,100,564,15.3,1,5,4.92985391616821,2017-03-28 11:20:14
"   7366","15-6003",2017-03-28 11:19:00,"34EA",42.1,3.66,13.5,0,757,-372,100,587,5.3,1,5,4.92970609664917,2017-03-28 11:20:19
"   7367","15-6003",2017-03-28 11:19:05,"34EA",42.1,3.66,13.5,0,2082,268,100,668,13,1,5,4.93150496482849,2017-03-28 11:20:24
"   7368","15-6003",2017-03-28 11:19:10,"34EA",46.5,3.65,13.6,0,1199,438,100,631,8.7,1,5,4.92907691001892,2017-03-28 11:20:29
"   7369","15-6003",2017-03-28 11:19:15,"34EA",46.5,3.65,13.6,0,1702,797,100,644,11.5,1,5,4.9304211139679,2017-03-28 11:20:34
"   7370","15-6003",2017-03-28 11:19:20,"34EA",46.5,3.65,13.6,0,2388,949,100,650,14.4,1,5,4.93026685714722,2017-03-28 11:20:39
"   7371","15-6003",2017-03-28 11:19:25,"34EA",44.4,3.66,13.2,0,1092,612,100,573,8.7,1,5,4.92958998680115,2017-03-28 11:20:44
"   7373","15-6003",2017-03-28 11:19:30,"34EA",44.4,3.66,13.2,0,1177,1068,100,722,7.3,1,5,4.92902398109436,2017-03-28 11:20:49
"   7374","15-6003",2017-03-28 11:19:35,"34EA",44.4,3.66,13.2,0,1506,627,100,697,9.8,1,5,4.93064117431641,2017-03-28 11:20:54
"   7375","15-6003",2017-03-28 11:19:49,"34EA",41.7,3.65,13.7,0,877,468,100,711,4.9,1,5,14.7885358333588,2017-03-28 11:21:08
"   7376","15-6003",2017-03-28 11:19:54,"34EA",40.7,3.67,13.6,0,1216,624,100,643,8.6,1,5,4.92981219291687,2017-03-28 11:21:13
"   7377","15-6003",2017-03-28 11:20:09,"34EA",35.2,3.66,13.6,0,1011,247,100,627,7.2,1,5,14.7880079746246,2017-03-28 11:21:28
"   7378","15-6003",2017-03-28 11:20:14,"34EA",35.2,3.66,13.6,0,848,-131,100,531,7.2,1,5,4.92809200286865,2017-03-28 11:21:33
"   7379","15-6003",2017-03-28 11:20:19,"34EA",35.2,3.66,13.6,0,2472,627,100,535,16.4,1,5,4.92772793769836,2017-03-28 11:21:38
"   7380","15-6003",2017-03-28 11:20:34,"34EA",54.2,3.65,13.7,0,1846,429,100,472,13.8,1,5,14.78498005867,2017-03-28 11:21:53
"   7381","15-6003",2017-03-28 11:20:39,"34EA",45.4,3.66,14,0,1468,763,100,488,11.5,1,5,4.92723798751831,2017-03-28 11:21:58
"   7382","15-6003",2017-03-28 11:20:44,"34EA",45.4,3.66,14,0,1363,592,100,500,11.8,1,5,4.92839503288269,2017-03-28 11:22:03
"   7383","15-6003",2017-03-28 11:20:53,"34EA",38.8,3.66,13.6,0,879,549,100,545,7.2,1,5,9.85835981369019,2017-03-28 11:22:12
"   7384","15-6003",2017-03-28 11:21:03,"34EA",38.8,3.66,13.6,0,1353,924,100,537,11.1,1,5,9.85475516319275,2017-03-28 11:22:22
"   7385","15-6003",2017-03-28 11:21:13,"34EA",40.2,3.66,13.3,0,1536,429,100,473,12.2,1,5,9.85381984710693,2017-03-28 11:22:32
"   7386","15-6003",2017-03-28 11:21:18,"34EA",40.2,3.66,13.3,0,1820,492,100,466,13.8,1,5,4.92932605743408,2017-03-28 11:22:37
"   7387","15-6003",2017-03-28 11:21:23,"34EA",44.3,3.65,12.8,0,1876,851,100,499,13.4,1,5,4.92828512191772,2017-03-28 11:22:42
"   7388","15-6003",2017-03-28 11:21:28,"34EA",44.3,3.65,12.8,0,1557,283,100,452,12.7,1,5,4.92875480651855,2017-03-28 11:22:47
"   7389","15-6003",2017-03-28 11:21:43,"34EA",48.1,3.67,13.8,0,1754,499,100,390,15,1,5,14.7849981784821,2017-03-28 11:23:02
"   7390","15-6003",2017-03-28 11:21:53,"34EA",48.1,3.67,13.8,0,1056,275,100,494,8.5,1,5,9.85907101631165,2017-03-28 11:23:12
"   7392","15-6003",2017-03-28 11:23:07,"34EA",53.1,3.66,13.6,0,1078,703,100,476,9,1,5,9.85998201370239,2017-03-28 11:24:26
"   7393","15-6003",2017-03-28 11:23:16,"34EA",55,3.67,13.8,0,1938,599,100,531,14.3,1,5,9.85421800613403,2017-03-28 11:24:35
"   7394","15-6003",2017-03-28 11:23:26,"34EA",40.2,3.66,13.8,0,1372,451,100,545,11.1,1,5,9.8554801940918,2017-03-28 11:24:45
"   7395","15-6003",2017-03-28 11:23:31,"34EA",40.2,3.66,13.8,0,1470,704,100,504,12.4,1,5,4.92745900154114,2017-03-28 11:24:50
"   7396","15-6003",2017-03-28 11:23:41,"34EA",55,3.67,14.6,0,1755,321,100,492,13,1,5,9.85912799835205,2017-03-28 11:25:00
"   7399","15-6003",2017-03-28 11:25:39,"34EA",39.3,3.65,13.6,0,1923,444,100,786,10.9,1,5,4.92744994163513,2017-03-28 11:26:58
"   7400","15-6003",2017-03-28 11:25:44,"34EA",39.3,3.65,13.6,0,3238,641,100,741,15.9,1,5,4.92876005172729,2017-03-28 11:27:03
"   7401","15-6003",2017-03-28 11:25:49,"34EA",39.3,3.65,13.6,0,1671,467,100,711,10.5,1,5,4.92952299118042,2017-03-28 11:27:08
"   7402","15-6003",2017-03-28 11:25:54,"34EA",39.2,3.66,13.9,0,1469,446,100,708,9.4,1,5,4.92751693725586,2017-03-28 11:27:13
"   7403","15-6003",2017-03-28 11:26:14,"34EA",37,3.66,13.8,0,2267,1008,100,628,14.2,1,5,19.7193260192871,2017-03-28 11:27:33
"   7404","15-6003",2017-03-28 11:26:29,"34EA",42.1,3.66,13.9,0,2247,570,100,638,14,1,5,14.7874710559845,2017-03-28 11:27:48
"   7405","15-6003",2017-03-28 11:26:33,"34EA",42.1,3.66,13.9,0,2209,467,100,648,13.8,1,5,4.92713689804077,2017-03-28 11:27:52
"   7406","15-6003",2017-03-28 11:26:43,"34EA",38.6,3.65,14.2,0,1874,684,100,606,12.9,1,5,9.85295510292053,2017-03-28 11:28:02
"   7407","15-6003",2017-03-28 11:26:48,"34EA",38.6,3.65,14.2,0,2060,791,100,531,14.9,1,5,4.92767095565796,2017-03-28 11:28:07
