"Detection","RecSN","dtf","Hex","Tilt","Volt","Temp","Pres","Amp","Freq","Thresh","nbw","snr","Valid","nPRI","tdiff","winmax"
" 152528","15-6034",2017-04-21 00:52:07,"3225",37,3.52,17.1,0,1501,541,100,303,15.8,1,5,4.92167019844055,2017-04-21 00:53:26
" 152529","15-6034",2017-04-21 00:52:12,"3225",37,3.52,17.1,0,2034,657,100,322,17.9,1,5,4.92454099655151,2017-04-21 00:53:31
" 152531","15-6034",2017-04-21 00:52:17,"3225",37,3.52,17.1,0,909,69,100,364,9.9,1,5,4.92274498939514,2017-04-21 00:53:36
" 152533","15-6034",2017-04-21 00:52:21,"3225",37,3.52,17.1,0,1532,365,100,364,14.4,1,5,4.92180895805359,2017-04-21 00:53:40
" 152535","15-6034",2017-04-21 00:52:26,"3225",30.6,3.52,17.2,0,754,232,100,417,7.1,1,5,4.92456007003784,2017-04-21 00:53:45
" 152537","15-6034",2017-04-21 00:52:46,"3225",29.8,3.5,17.1,0,966,561,100,341,11,1,5,19.6972649097443,2017-04-21 00:54:05
" 152513","15-6034",2017-04-21 00:50:43,"3225",30.4,3.52,16.9,0,1024,888,100,411,9.9,1,5,NA,2017-04-21 00:52:02
" 152472","15-6034",2017-04-19 10:02:41,"3229",20.4,3.52,16,0,779,419,100,1237,0.4,1,5,9.95471501350403,2017-04-19 10:04:00
" 152473","15-6034",2017-04-19 10:02:46,"3229",20.4,3.52,16,0,1808,363,100,390,15.3,1,5,4.97568917274475,2017-04-19 10:04:05
" 152475","15-6034",2017-04-19 10:02:51,"3229",20.4,3.52,16,0,3020,339,100,395,19.6,1,5,4.97638988494873,2017-04-19 10:04:10
" 152477","15-6034",2017-04-19 10:02:56,"3229",28.7,3.52,15.8,0,8280,439,100,430,27.6,1,5,4.97536301612854,2017-04-19 10:04:15
" 152478","15-6034",2017-04-19 10:03:01,"3229",28.7,3.52,15.8,0,2977,10,100,464,18.1,1,5,4.97886800765991,2017-04-19 10:04:20
" 152479","15-6034",2017-04-19 10:03:06,"3229",28.7,3.52,15.8,0,2194,-389,100,476,15.2,1,5,4.983402967453,2017-04-19 10:04:25
" 152480","15-6034",2017-04-19 10:03:11,"3229",34.6,3.52,15.7,0,2994,-259,100,386,19.7,1,5,4.98311495780945,2017-04-19 10:04:30
" 152482","15-6034",2017-04-19 10:03:16,"3229",34.6,3.52,15.7,0,913,-283,100,436,8.4,1,5,4.9824960231781,2017-04-19 10:04:35
" 152483","15-6034",2017-04-19 10:03:26,"3229",32.1,3.52,16,0,1265,-815,100,405,11.8,1,5,9.97326803207397,2017-04-19 10:04:45
" 152484","15-6034",2017-04-19 10:03:31,"3229",32.1,3.52,16,0,700,-651,100,382,7.2,1,5,4.98525595664978,2017-04-19 10:04:50
" 152485","15-6034",2017-04-19 10:03:46,"3229",35,3.54,16.1,0,880,-940,100,539,7.4,1,5,14.9604861736298,2017-04-19 10:05:05
" 152486","15-6034",2017-04-19 10:03:56,"3229",24.1,3.52,16,0,741,-343,100,461,6.1,1,5,9.9680449962616,2017-04-19 10:05:15
" 152487","15-6034",2017-04-19 10:04:01,"3229",24.1,3.52,16,0,640,-336,100,450,5,1,5,4.98382997512817,2017-04-19 10:05:20
" 152488","15-6034",2017-04-19 10:04:06,"3229",24.1,3.52,16,0,912,-373,100,461,7.9,1,5,4.98428201675415,2017-04-19 10:05:25
" 152471","15-6034",2017-04-19 10:02:31,"3229",33,3.53,16.1,0,1426,269,100,358,13.9,1,5,69.6759269237518,2017-04-19 10:03:50
" 151373","15-6034",2017-03-31 17:50:42,"3235",27.9,3.67,14.9,0,683,-245,100,466,5.3,1,5,5.03615999221802,2017-03-31 17:52:01
" 151374","15-6034",2017-03-31 17:50:47,"3235",27.9,3.67,14.9,0,1266,-66,100,592,9.7,1,5,5.03657698631287,2017-03-31 17:52:06
" 151375","15-6034",2017-03-31 17:51:02,"3235",24.1,3.66,15.1,0,794,706,100,627,5.1,1,5,15.1075918674469,2017-03-31 17:52:21
" 151376","15-6034",2017-03-31 17:51:07,"3235",39.9,3.66,15.1,0,3704,-150,100,640,18.3,1,5,5.03617000579834,2017-03-31 17:52:26
" 151377","15-6034",2017-03-31 17:51:12,"3235",39.9,3.66,15.1,0,3360,-529,100,496,18.6,1,5,5.03754210472107,2017-03-31 17:52:31
" 151378","15-6034",2017-03-31 17:51:17,"3235",39.9,3.66,15.1,0,3477,-335,100,528,19.5,1,5,5.04015398025513,2017-03-31 17:52:36
" 151379","15-6034",2017-03-31 17:51:22,"3235",28.8,3.66,14.9,0,3720,-463,100,592,19.1,1,5,5.04065704345703,2017-03-31 17:52:41
" 151380","15-6034",2017-03-31 17:51:27,"3235",28.8,3.66,14.9,0,2286,-327,100,550,15.5,1,5,5.04216980934143,2017-03-31 17:52:46
" 151381","15-6034",2017-03-31 17:51:32,"3235",28.8,3.66,14.9,0,3288,-634,100,465,18.9,1,5,5.04120516777039,2017-03-31 17:52:51
" 151382","15-6034",2017-03-31 17:51:37,"3235",36.8,3.67,15,0,1530,-351,100,546,12,1,5,5.04163694381714,2017-03-31 17:52:56
" 151383","15-6034",2017-03-31 17:51:47,"3235",36.8,3.67,15,0,1742,-602,100,490,13,1,5,10.079696893692,2017-03-31 17:53:06
" 151384","15-6034",2017-03-31 17:51:52,"3235",33.4,3.66,14.8,0,1422,-215,100,583,10.8,1,5,5.03987121582031,2017-03-31 17:53:11
" 151385","15-6034",2017-03-31 17:51:57,"3235",33.4,3.66,14.8,0,928,-152,100,660,6.1,1,5,5.0421929359436,2017-03-31 17:53:16
" 151386","15-6034",2017-03-31 17:52:17,"3235",26,3.67,14.9,0,1017,-1257,100,516,9,1,5,20.1656880378723,2017-03-31 17:53:36
" 151372","15-6034",2017-03-31 17:50:37,"3235",27.9,3.67,14.9,0,1370,142,100,410,12.4,1,5,3965198.38123608,2017-03-31 17:51:56
" 151102","15-6034",2017-03-24 11:59:35,"324B",27.2,3.72,14.8,0,1354,1213,100,640,9.6,1,5,4.90450096130371,2017-03-24 12:00:54
" 151103","15-6034",2017-03-24 11:59:40,"324B",30.9,3.72,14.7,0,3126,1725,100,595,17.5,1,5,4.90533590316772,2017-03-24 12:00:59
" 151104","15-6034",2017-03-24 11:59:44,"324B",30.9,3.72,14.7,0,5752,1324,100,815,20.1,1,5,4.90735721588135,2017-03-24 12:01:03
" 151105","15-6034",2017-03-24 11:59:49,"324B",30.9,3.72,14.7,0,2000,1137,100,847,10.6,1,5,4.90934896469116,2017-03-24 12:01:08
" 151106","15-6034",2017-03-24 11:59:54,"324B",47.1,3.71,14.8,0,2208,1300,100,844,11.5,1,5,4.90935301780701,2017-03-24 12:01:13
" 151108","15-6034",2017-03-24 11:59:59,"324B",47.1,3.71,14.8,0,2065,771,100,708,12.4,1,5,4.91291093826294,2017-03-24 12:01:18
" 151110","15-6034",2017-03-24 12:00:04,"324B",47.1,3.71,14.8,0,1200,672,100,786,6.8,1,5,4.91250705718994,2017-03-24 12:01:23
" 151112","15-6034",2017-03-24 12:00:09,"324B",42.7,3.72,14.8,0,1926,988,100,761,11.2,1,5,4.91222882270813,2017-03-24 12:01:28
" 151113","15-6034",2017-03-24 12:00:14,"324B",42.7,3.72,14.8,0,2400,767,100,784,12.8,1,5,4.91398501396179,2017-03-24 12:01:33
" 151101","15-6034",2017-03-24 11:59:30,"324B",27.2,3.72,14.8,0,991,1355,100,743,5.6,1,5,3496114.46815896,2017-03-24 12:00:49
" 151625","15-6034",2017-04-04 04:02:04,"3252",19.9,3.64,16,0,1252,-333,100,322,13.7,1,5,44.8720028400421,2017-04-04 04:03:23
" 151626","15-6034",2017-04-04 04:02:14,"3252",33.3,3.63,16.3,0,834,-463,100,297,10.9,1,5,9.97501516342163,2017-04-04 04:03:33
" 151627","15-6034",2017-04-04 04:02:19,"3252",33.3,3.63,16.3,0,1260,-312,100,294,14.6,1,5,4.98637890815735,2017-04-04 04:03:38
" 151628","15-6034",2017-04-04 04:02:24,"3252",32.8,3.63,16.1,0,872,-543,100,370,9.4,1,5,4.98671507835388,2017-04-04 04:03:43
" 151629","15-6034",2017-04-04 04:02:34,"3252",32.8,3.63,16.1,0,736,-187,100,338,8.7,1,5,9.96703696250916,2017-04-04 04:03:53
" 151630","15-6034",2017-04-04 04:02:39,"3252",17.1,3.64,16,0,759,-11,100,358,8.5,1,5,4.98248600959778,2017-04-04 04:03:58
" 151632","15-6034",2017-04-04 04:02:44,"3252",17.1,3.64,16,0,1151,-8,100,357,12.1,1,5,4.98222208023071,2017-04-04 04:04:03
" 151633","15-6034",2017-04-04 04:02:49,"3252",17.1,3.64,16,0,1518,-426,100,285,16.5,1,5,4.98507404327393,2017-04-04 04:04:08
" 151635","15-6034",2017-04-04 04:02:54,"3252",32.7,3.64,16.1,0,1413,-680,100,295,15.5,1,5,4.98302888870239,2017-04-04 04:04:13
" 151637","15-6034",2017-04-04 04:02:59,"3252",32.7,3.64,16.1,0,1540,-176,100,283,16.7,1,5,4.98383498191833,2017-04-04 04:04:18
" 151639","15-6034",2017-04-04 04:03:04,"3252",32.7,3.64,16.1,0,1197,-603,100,260,15.2,1,5,4.98393607139587,2017-04-04 04:04:23
" 151640","15-6034",2017-04-04 04:03:09,"3252",32.1,3.63,16,0,1992,-697,100,358,16.8,1,5,4.98655700683594,2017-04-04 04:04:28
" 151642","15-6034",2017-04-04 04:03:14,"3252",32.1,3.63,16,0,868,-656,100,299,11.2,1,5,4.98328804969788,2017-04-04 04:04:33
" 151644","15-6034",2017-04-04 04:03:19,"3252",32.1,3.63,16,0,2430,-236,100,605,15.2,1,5,4.98781394958496,2017-04-04 04:04:38
" 151645","15-6034",2017-04-04 04:03:24,"3252",28.3,3.63,16,0,1576,-780,100,272,17.2,1,5,4.98451709747314,2017-04-04 04:04:43
" 151647","15-6034",2017-04-04 04:03:29,"3252",28.3,3.63,16,0,3801,-756,100,271,24.9,1,5,4.98686790466309,2017-04-04 04:04:48
" 151649","15-6034",2017-04-04 04:03:34,"3252",28.3,3.63,16,0,2521,-492,100,320,19.9,1,5,4.98834705352783,2017-04-04 04:04:53
" 151651","15-6034",2017-04-04 04:03:39,"3252",23.5,3.63,16.2,0,742,101,100,278,10.5,1,5,4.9899890422821,2017-04-04 04:04:58
" 151653","15-6034",2017-04-04 04:03:44,"3252",23.5,3.63,16.2,0,1948,-690,100,317,17.7,1,5,4.98866415023804,2017-04-04 04:05:03
" 151655","15-6034",2017-04-04 04:03:49,"3252",23.5,3.63,16.2,0,1592,-607,100,302,16.4,1,5,4.98934602737427,2017-04-04 04:05:08
" 151657","15-6034",2017-04-04 04:03:54,"3252",29.4,3.63,15.9,0,1393,-738,100,279,15.9,1,5,4.98938894271851,2017-04-04 04:05:13
" 151659","15-6034",2017-04-04 04:03:59,"3252",29.4,3.63,15.9,0,1468,-994,100,312,15.4,1,5,4.98748278617859,2017-04-04 04:05:18
" 151660","15-6034",2017-04-04 04:04:04,"3252",29.4,3.63,15.9,0,1259,-702,100,334,13.5,1,5,4.99178409576416,2017-04-04 04:05:23
" 151662","15-6034",2017-04-04 04:04:09,"3252",30.9,3.63,15.8,0,968,-902,100,305,12,1,5,4.98883199691772,2017-04-04 04:05:28
" 151664","15-6034",2017-04-04 04:04:14,"3252",30.9,3.63,15.8,0,930,-903,100,306,11.6,1,5,4.98875093460083,2017-04-04 04:05:33
" 151666","15-6034",2017-04-04 04:04:19,"3252",30.9,3.63,15.8,0,975,-720,100,318,11.7,1,5,4.98986411094666,2017-04-04 04:05:38
" 151668","15-6034",2017-04-04 04:04:24,"3252",27.2,3.63,16.1,0,682,-1307,100,368,7.3,1,5,4.99209594726562,2017-04-04 04:05:43
" 151669","15-6034",2017-04-04 04:04:29,"3252",27.2,3.63,16.1,0,566,-753,100,313,7.1,1,5,4.99402093887329,2017-04-04 04:05:48
" 151624","15-6034",2017-04-04 04:01:19,"3252",34.9,3.64,15.9,0,590,-922,100,340,6.7,1,5,4307149.98326302,2017-04-04 04:02:38
" 152561","15-6034",2017-04-24 14:21:40,"3253",38.3,3.5,17.8,0,1052,-160,100,544,8.8,1,5,5.03027606010437,2017-04-24 14:22:59
" 152562","15-6034",2017-04-24 14:21:50,"3253",38.3,3.5,17.8,0,754,-181,100,663,4.2,1,5,10.0620429515839,2017-04-24 14:23:09
" 152563","15-6034",2017-04-24 14:22:00,"3253",19.7,3.5,17.7,0,1124,-438,100,447,9.9,1,5,10.0680770874023,2017-04-24 14:23:19
" 152564","15-6034",2017-04-24 14:22:05,"3253",19.7,3.5,17.7,0,1373,-253,100,470,11.2,1,5,5.03662991523743,2017-04-24 14:23:24
" 152565","15-6034",2017-04-24 14:22:10,"3253",30.2,3.49,17.5,0,622,-533,100,453,4.7,1,5,5.03778719902039,2017-04-24 14:23:29
" 152566","15-6034",2017-04-24 14:22:15,"3253",30.2,3.49,17.5,0,1079,-535,100,434,9.8,1,5,5.03891491889954,2017-04-24 14:23:34
" 152560","15-6034",2017-04-24 14:21:35,"3253",20.1,3.5,17.7,0,1416,6,100,646,9.9,1,5,6338609.38510799,2017-04-24 14:22:54
" 152025","15-6034",2017-04-06 14:41:52,"3259",27.9,3.61,16.5,0,2589,979,100,209,23.8,1,5,35.1918430328369,2017-04-06 14:43:11
" 152026","15-6034",2017-04-06 14:42:02,"3259",29.8,3.6,16.4,0,4131,920,100,201,28.2,1,5,10.0566389560699,2017-04-06 14:43:21
" 152027","15-6034",2017-04-06 14:42:07,"3259",29.9,3.62,16.7,0,5006,921,100,219,29.1,1,5,5.0292329788208,2017-04-06 14:43:26
" 152028","15-6034",2017-04-06 14:42:12,"3259",29.9,3.62,16.7,0,7734,483,100,195,33.9,1,5,5.03037595748901,2017-04-06 14:43:31
" 152030","15-6034",2017-04-06 14:42:17,"3259",29.9,3.62,16.7,0,770,245,100,229,12.5,1,5,5.03162908554077,2017-04-06 14:43:36
" 152031","15-6034",2017-04-06 14:42:22,"3259",25.8,3.61,16.5,0,512,550,100,224,9.1,1,5,5.03548812866211,2017-04-06 14:43:41
" 152024","15-6034",2017-04-06 14:41:16,"3259",31.7,3.6,16.6,0,725,992,100,279,10.2,1,5,40.2613391876221,2017-04-06 14:42:35
" 152153","15-6034",2017-04-09 05:16:11,"325B",31.7,3.59,14.3,0,904,1810,100,123,19.3,1,5,14.7982270717621,2017-04-09 05:17:30
" 152154","15-6034",2017-04-09 05:16:16,"325B",31.7,3.59,14.3,0,434,1824,100,117,13.3,1,5,4.93278813362122,2017-04-09 05:17:35
" 152155","15-6034",2017-04-09 05:16:26,"325B",30.1,3.59,14.5,0,658,1877,100,118,16.9,1,5,9.86940884590149,2017-04-09 05:17:45
" 152156","15-6034",2017-04-09 05:16:51,"325B",31.3,3.58,14.3,0,956,1931,100,127,19.5,1,5,24.6701040267944,2017-04-09 05:18:10
" 152157","15-6034",2017-04-09 05:16:55,"325B",31.1,3.6,14.3,0,2657,1560,100,129,28.2,1,5,4.93428492546082,2017-04-09 05:18:14
" 152158","15-6034",2017-04-09 05:17:00,"325B",31.1,3.6,14.3,0,1531,2066,100,131,23.3,1,5,4.93398213386536,2017-04-09 05:18:19
" 152159","15-6034",2017-04-09 05:17:05,"325B",31.1,3.6,14.3,0,4572,1935,100,139,32.3,1,5,4.93531203269958,2017-04-09 05:18:24
" 152160","15-6034",2017-04-09 05:17:10,"325B",32.2,3.58,14.1,0,4278,1431,100,133,32.1,1,5,4.93501496315002,2017-04-09 05:18:29
" 152162","15-6034",2017-04-09 05:17:15,"325B",32.2,3.58,14.1,0,6100,1571,100,118,36.2,1,5,4.93585896492004,2017-04-09 05:18:34
" 152164","15-6034",2017-04-09 05:17:20,"325B",32.2,3.58,14.1,0,4514,1422,100,150,31.5,1,5,4.93667507171631,2017-04-09 05:18:39
" 152165","15-6034",2017-04-09 05:17:25,"325B",37.4,3.57,14,0,4099,1319,100,143,31.1,1,5,4.93912792205811,2017-04-09 05:18:44
" 152167","15-6034",2017-04-09 05:17:30,"325B",37.4,3.57,14,0,4146,1351,100,129,32.1,1,5,4.93868613243103,2017-04-09 05:18:49
" 152169","15-6034",2017-04-09 05:17:35,"325B",37.4,3.57,14,0,1385,894,100,121,23.1,1,5,4.93866682052612,2017-04-09 05:18:54
" 152171","15-6034",2017-04-09 05:17:40,"325B",31.7,3.59,14,0,2449,1291,100,122,28,1,5,4.93642115592957,2017-04-09 05:18:59
" 152172","15-6034",2017-04-09 05:17:50,"325B",31.7,3.59,14,0,510,1324,100,112,15.1,1,5,9.87970590591431,2017-04-09 05:19:09
" 152173","15-6034",2017-04-09 05:18:00,"325B",33.5,3.59,14.2,0,940,1465,100,133,18.9,1,5,9.87898087501526,2017-04-09 05:19:19
" 152174","15-6034",2017-04-09 05:18:19,"325B",33.3,3.59,14.4,0,481,2041,100,124,13.7,1,5,19.7508330345154,2017-04-09 05:19:38
" 152175","15-6034",2017-04-09 05:18:24,"325B",23.9,3.59,13.8,0,397,835,100,133,11.4,1,5,4.93821096420288,2017-04-09 05:19:43
" 152152","15-6034",2017-04-09 05:15:56,"325B",29.9,3.58,14.4,0,510,1643,100,117,14.7,1,5,4698240.47608185,2017-04-09 05:17:15
" 151576","15-6034",2017-04-03 21:12:04,"3265",26.9,3.63,16.6,0,2570,-12,100,426,17.5,1,5,10.055438041687,2017-04-03 21:13:23
" 151577","15-6034",2017-04-03 21:12:09,"3265",29.8,3.63,16.7,0,6367,194,100,391,26.2,1,5,5.02719902992249,2017-04-03 21:13:28
" 151579","15-6034",2017-04-03 21:12:14,"3265",29.8,3.63,16.7,0,9796,109,100,393,29.9,1,5,5.0283260345459,2017-04-03 21:13:33
" 151582","15-6034",2017-04-03 21:12:19,"3265",29.8,3.63,16.7,0,11351,-144,100,388,31.3,1,5,5.03044295310974,2017-04-03 21:13:38
" 151584","15-6034",2017-04-03 21:12:24,"3265",40.2,3.64,16.6,0,4874,-301,100,377,24.2,1,5,5.033616065979,2017-04-03 21:13:43
" 151585","15-6034",2017-04-03 21:12:29,"3265",40.2,3.64,16.6,0,3852,-266,100,376,22.1,1,5,5.03231596946716,2017-04-03 21:13:48
" 151588","15-6034",2017-04-03 21:12:34,"3265",40.2,3.64,16.6,0,4695,-468,100,457,22.2,1,5,5.03483986854553,2017-04-03 21:13:53
" 151592","15-6034",2017-04-03 21:12:39,"3265",21.9,3.63,16.6,0,2515,-544,100,455,16.8,1,5,5.03305888175964,2017-04-03 21:13:58
" 151594","15-6034",2017-04-03 21:12:44,"3265",21.9,3.63,16.6,0,1009,-598,100,452,8.9,1,5,5.03333783149719,2017-04-03 21:14:03
" 151597","15-6034",2017-04-03 21:12:49,"3265",21.9,3.63,16.6,0,1023,-114,100,373,10.7,1,5,5.03375601768494,2017-04-03 21:14:08
" 151598","15-6034",2017-04-03 21:12:54,"3265",27.9,3.63,16.8,0,994,-387,100,381,10.3,1,5,5.0326509475708,2017-04-03 21:14:13
" 151600","15-6034",2017-04-03 21:12:59,"3265",27.9,3.63,16.8,0,1318,-146,100,374,12.9,1,5,5.03363990783691,2017-04-03 21:14:18
" 151573","15-6034",2017-04-03 21:11:54,"3265",26.9,3.63,16.6,0,838,276,100,468,7,1,5,4290354.12302685,2017-04-03 21:13:13
" 152035","15-6034",2017-04-07 10:41:58,"326D",27.6,3.6,14.9,0,2405,987,100,130,27.3,1,5,4.99125599861145,2017-04-07 10:43:17
" 152036","15-6034",2017-04-07 10:42:03,"326D",27.6,3.6,14.9,0,3891,776,100,137,31,1,5,4.99191784858704,2017-04-07 10:43:22
" 152037","15-6034",2017-04-07 10:42:08,"326D",27,3.6,14.9,0,6594,779,100,152,34.7,1,5,4.99371910095215,2017-04-07 10:43:27
" 152038","15-6034",2017-04-07 10:42:13,"326D",27,3.6,14.9,0,4341,959,100,173,29.9,1,5,4.99597406387329,2017-04-07 10:43:32
" 152040","15-6034",2017-04-07 10:42:18,"326D",27,3.6,14.9,0,2668,149,100,205,24.2,1,5,4.99701595306396,2017-04-07 10:43:37
" 152042","15-6034",2017-04-07 10:42:23,"326D",33.7,3.6,14.8,0,1008,-469,100,193,16.3,1,5,4.99747610092163,2017-04-07 10:43:42
" 152043","15-6034",2017-04-07 10:42:28,"326D",33.7,3.6,14.8,0,593,520,100,176,12.5,1,5,4.99976205825806,2017-04-07 10:43:47
" 152044","15-6034",2017-04-07 10:42:43,"326D",31.2,3.6,15,0,549,226,100,182,11.5,1,5,14.9968459606171,2017-04-07 10:44:02
" 152045","15-6034",2017-04-07 10:42:48,"326D",31.2,3.6,15,0,498,-322,100,148,12.5,1,5,4.99783205986023,2017-04-07 10:44:07
" 152034","15-6034",2017-04-07 10:41:53,"326D",27.6,3.6,14.9,0,1123,903,100,141,20,1,5,74.9124910831451,2017-04-07 10:43:12
" 151714","15-6034",2017-04-04 15:10:39,"328A",23.8,3.63,16.5,0,1720,-162,100,313,16.7,1,5,25.1124379634857,2017-04-04 15:11:58
" 151715","15-6034",2017-04-04 15:10:49,"328A",23.8,3.63,16.5,0,3586,-14,100,286,23.9,1,5,10.0473940372467,2017-04-04 15:12:08
" 151717","15-6034",2017-04-04 15:10:54,"328A",19.4,3.63,16.8,0,5292,-151,100,347,25.6,1,5,5.02330493927002,2017-04-04 15:12:13
" 151719","15-6034",2017-04-04 15:10:59,"328A",19.4,3.63,16.8,0,423,-339,100,356,3.4,1,5,5.02433300018311,2017-04-04 15:12:18
" 151720","15-6034",2017-04-04 15:11:04,"328A",19.4,3.63,16.8,0,836,-110,100,389,8.6,1,5,5.02866196632385,2017-04-04 15:12:23
" 151721","15-6034",2017-04-04 15:11:09,"328A",28,3.63,16.9,0,2255,-83,100,323,18.8,1,5,5.02722692489624,2017-04-04 15:12:28
" 151722","15-6034",2017-04-04 15:11:39,"328A",32.9,3.63,16.7,0,646,-371,100,290,8.9,1,5,30.1693642139435,2017-04-04 15:12:58
" 151713","15-6034",2017-04-04 15:10:14,"328A",28.2,3.62,16.6,0,1513,219,100,312,15.7,1,5,NA,2017-04-04 15:11:33
" 151432","15-6034",2017-04-02 08:49:52,"328B",22,3.65,15.2,0,1802,1956,100,434,14.3,1,5,4.98105096817017,2017-04-02 08:51:11
" 151433","15-6034",2017-04-02 08:49:57,"328B",22,3.65,15.2,0,2510,2009,100,415,17.6,1,5,4.97839713096619,2017-04-02 08:51:16
" 151435","15-6034",2017-04-02 08:50:02,"328B",22,3.65,15.2,0,2178,1538,100,431,16,1,5,4.9777729511261,2017-04-02 08:51:21
" 151436","15-6034",2017-04-02 08:50:07,"328B",26.5,3.65,15.4,0,2165,1144,100,436,15.9,1,5,4.98243808746338,2017-04-02 08:51:26
" 151437","15-6034",2017-04-02 08:50:12,"328B",26.5,3.65,15.4,0,1111,1546,100,413,10.5,1,5,4.98493504524231,2017-04-02 08:51:31
" 151438","15-6034",2017-04-02 08:50:22,"328B",26.5,3.65,15.4,0,660,1970,100,442,5.4,1,5,9.97285389900208,2017-04-02 08:51:41
" 151439","15-6034",2017-04-02 08:50:52,"328B",24.8,3.64,15.4,0,772,907,100,500,6.9,1,5,29.9187650680542,2017-04-02 08:52:11
" 151431","15-6034",2017-04-02 08:49:47,"328B",29.7,3.65,15.4,0,2419,2237,100,472,16.1,1,5,79.7357621192932,2017-04-02 08:51:06
" 151473","15-6034",2017-04-03 11:53:55,"328D",33.1,3.64,16.4,0,1076,815,100,320,12.5,1,5,20.1470010280609,2017-04-03 11:55:14
" 151474","15-6034",2017-04-03 11:54:00,"328D",33.1,3.64,16.4,0,791,773,100,381,8.3,1,5,5.03779196739197,2017-04-03 11:55:19
" 151475","15-6034",2017-04-03 11:54:31,"328D",20.7,3.64,16.3,0,1689,941,100,301,16.9,1,5,30.2204120159149,2017-04-03 11:55:50
" 151476","15-6034",2017-04-03 11:54:41,"328D",30.3,3.64,16.4,0,903,283,100,341,10.4,1,5,10.0711629390717,2017-04-03 11:56:00
" 151477","15-6034",2017-04-03 11:54:51,"328D",30.3,3.64,16.4,0,545,44,100,348,5.8,1,5,10.0733280181885,2017-04-03 11:56:10
" 151478","15-6034",2017-04-03 11:54:56,"328D",29.8,3.64,16.7,0,468,385,100,411,3.1,1,5,5.04110407829285,2017-04-03 11:56:15
" 151479","15-6034",2017-04-03 11:55:01,"328D",29.8,3.64,16.7,0,1710,549,100,356,15.6,1,5,5.03552103042603,2017-04-03 11:56:20
" 151480","15-6034",2017-04-03 11:55:06,"328D",29.8,3.64,16.7,0,1813,567,100,368,15.8,1,5,5.03640985488892,2017-04-03 11:56:25
" 151481","15-6034",2017-04-03 11:55:11,"328D",30.6,3.64,16.3,0,1480,410,100,397,13.4,1,5,5.03738403320312,2017-04-03 11:56:30
" 151483","15-6034",2017-04-03 11:55:16,"328D",30.6,3.64,16.3,0,3330,685,100,339,21.8,1,5,5.03568005561829,2017-04-03 11:56:35
" 151484","15-6034",2017-04-03 11:55:21,"328D",30.6,3.64,16.3,0,1838,336,100,377,15.7,1,5,5.03878593444824,2017-04-03 11:56:40
" 151485","15-6034",2017-04-03 11:55:26,"328D",35.8,3.64,16.4,0,2542,485,100,369,18.7,1,5,5.04132509231567,2017-04-03 11:56:45
" 151486","15-6034",2017-04-03 11:55:31,"328D",35.8,3.64,16.4,0,2473,520,100,445,16.8,1,5,5.04116106033325,2017-04-03 11:56:50
" 151487","15-6034",2017-04-03 11:55:36,"328D",35.8,3.64,16.4,0,466,231,100,411,3,1,5,5.04093194007874,2017-04-03 11:56:55
" 151488","15-6034",2017-04-03 11:55:41,"328D",26,3.64,16.3,0,1343,321,100,460,11.2,1,5,5.04358005523682,2017-04-03 11:57:00
" 151489","15-6034",2017-04-03 11:55:46,"328D",26,3.64,16.3,0,751,154,100,438,6.6,1,5,5.04164695739746,2017-04-03 11:57:05
" 151490","15-6034",2017-04-03 11:55:51,"328D",26,3.64,16.3,0,1054,159,100,442,9.5,1,5,5.04103183746338,2017-04-03 11:57:10
" 151491","15-6034",2017-04-03 11:55:56,"328D",31.3,3.64,16.4,0,578,257,100,424,4.6,1,5,5.04227018356323,2017-04-03 11:57:15
" 151492","15-6034",2017-04-03 11:56:01,"328D",31.3,3.64,16.4,0,559,-203,100,350,6,1,5,5.04311990737915,2017-04-03 11:57:20
" 151493","15-6034",2017-04-03 11:56:16,"328D",31.3,3.64,16.1,0,678,-52,100,296,9.1,1,5,15.1273441314697,2017-04-03 11:57:35
" 151494","15-6034",2017-04-03 11:56:31,"328D",29.1,3.64,16.4,0,929,381,100,354,10.3,1,5,15.1285967826843,2017-04-03 11:57:50
" 151472","15-6034",2017-04-03 11:53:35,"328D",18.1,3.64,16.3,0,550,453,100,412,4.4,1,5,80.6177518367767,2017-04-03 11:54:54
" 152581","15-6034",2017-04-27 18:59:59,"3292",35.7,3.48,17.6,0,1171,77,100,514,10.2,1,5,9.99910116195679,2017-04-27 19:01:18
" 152582","15-6034",2017-04-27 19:00:04,"3292",35.7,3.48,17.6,0,1058,315,100,467,9,1,5,4.99958896636963,2017-04-27 19:01:23
" 152583","15-6034",2017-04-27 19:00:09,"3292",30.6,3.47,17.7,0,1790,587,100,508,14,1,5,4.99891686439514,2017-04-27 19:01:28
" 152584","15-6034",2017-04-27 19:00:14,"3292",30.6,3.47,17.7,0,2536,465,100,508,17.1,1,5,4.99858117103577,2017-04-27 19:01:33
" 152585","15-6034",2017-04-27 19:00:19,"3292",30.6,3.47,17.7,0,1735,232,100,459,13.5,1,5,4.99920392036438,2017-04-27 19:01:38
" 152586","15-6034",2017-04-27 19:00:24,"3292",23.9,3.47,17.4,0,3794,298,100,482,19.9,1,5,4.99952697753906,2017-04-27 19:01:43
" 152587","15-6034",2017-04-27 19:00:29,"3292",23.9,3.47,17.4,0,2036,499,100,489,14.3,1,5,5.00014996528625,2017-04-27 19:01:48
